datetime,resolutioncode,offshoreonshore,region,gridconnectiontype,measured,mostrecentforecast,mostrecentconfidence10,mostrecentconfidence90,dayahead11hforecast,dayahead11hconfidence10,dayahead11hconfidence90,dayaheadforecast,dayaheadconfidence10,dayaheadconfidence90,weekaheadforecast,weekaheadconfidence10,weekaheadconfidence90,monitoredcapacity,loadfactor,decrementalbidid
2024-08-18T06:00:00+02:00,PT15M,Offshore,Federal,Elia,0.0,23.0,0.0,152.9,37.9,0.0,314.2,35.0,0.0,248.5,87.2,86.9,2141.2,2262.1,0.0,''
2024-08-18T06:15:00+02:00,PT15M,Offshore,Federal,Elia,0.0,26.3,0.0,159.5,46.1,0.0,323.5,41.2,0.0,257.1,83.6,83.4,2141.7,2262.1,0.0,''
2024-08-18T06:30:00+02:00,PT15M,Offshore,Federal,Elia,0.0,29.0,0.0,165.5,54.4,0.0,332.5,47.7,0.0,265.7,82.6,82.5,2144.2,2262.1,0.0,''
2024-08-18T06:45:00+02:00,PT15M,Offshore,Federal,Elia,0.0,31.6,0.0,170.3,62.7,1.3,341.8,53.9,0.0,274.0,83.4,83.4,2147.5,2262.1,0.0,''
2024-08-18T07:00:00+02:00,PT15M,Offshore,Federal,Elia,0.0,36.2,1.0,175.9,75.7,3.9,355.9,63.8,0.9,286.0,82.8,82.8,2149.6,2262.1,0.0,''
2024-08-18T07:15:00+02:00,PT15M,Offshore,Federal,Elia,0.0,39.2,1.7,178.9,89.2,9.4,370.5,74.9,3.5,298.5,85.5,85.5,2155.5,2262.1,0.0,''
2024-08-18T07:30:00+02:00,PT15M,Offshore,Federal,Elia,0.0,42.2,2.3,181.6,102.3,16.6,384.6,85.7,8.7,310.8,88.6,88.6,2161.4,2262.1,0.0,''
2024-08-18T07:45:00+02:00,PT15M,Offshore,Federal,Elia,0.0,45.8,3.0,185.5,116.0,23.9,400.1,96.5,14.4,324.1,93.5,93.5,2162.5,2262.1,0.0,''
2024-08-18T08:00:00+02:00,PT15M,Offshore,Federal,Elia,0.0,44.3,5.0,174.3,144.8,39.6,432.4,120.1,27.7,350.5,108.1,108.1,2165.0,2262.1,0.0,''
2024-08-18T08:15:00+02:00,PT15M,Offshore,Federal,Elia,0.0,50.8,6.6,183.9,162.3,49.1,453.5,134.4,33.7,369.1,126.3,126.3,2164.6,2262.1,0.0,''
2024-08-18T08:30:00+02:00,PT15M,Offshore,Federal,Elia,0.93,54.4,7.5,190.8,175.3,55.9,470.4,148.2,39.4,386.9,144.4,144.4,2162.8,2262.1,0.0,''
2024-08-18T08:45:00+02:00,PT15M,Offshore,Federal,Elia,2.57,57.6,8.4,196.1,183.6,59.3,484.8,161.7,46.7,406.2,162.7,162.7,2141.8,2262.1,0.0,''
2024-08-18T09:00:00+02:00,PT15M,Offshore,Federal,Elia,16.82,47.2,6.6,176.9,194.8,65.4,504.1,179.0,57.0,431.4,190.5,185.3,2106.0,2262.1,0.01,''
2024-08-18T09:15:00+02:00,PT15M,Offshore,Federal,Elia,57.0,55.1,8.0,188.2,204.6,70.3,524.2,192.9,63.0,455.4,230.5,209.3,2044.2,2262.1,0.03,''
2024-08-18T09:30:00+02:00,PT15M,Offshore,Federal,Elia,95.56,62.5,9.8,199.1,214.6,75.6,544.4,206.5,68.2,479.0,269.0,224.9,1981.1,2262.1,0.04,''
2024-08-18T09:45:00+02:00,PT15M,Offshore,Federal,Elia,127.67,70.7,12.8,210.2,224.5,80.0,565.3,219.6,73.7,502.7,308.8,246.2,1949.7,2262.1,0.06,''
2024-08-18T10:00:00+02:00,PT15M,Offshore,Federal,Elia,141.17,85.2,20.0,227.7,230.3,79.3,582.7,231.5,78.2,525.7,381.5,289.7,1981.3,2262.1,0.06,''
2024-08-18T10:15:00+02:00,PT15M,Offshore,Federal,Elia,136.06,96.8,27.2,241.8,239.0,79.9,603.4,241.3,81.8,547.3,446.8,291.0,2036.6,2262.1,0.06,''
2024-08-18T10:30:00+02:00,PT15M,Offshore,Federal,Elia,115.65,108.1,34.1,255.7,247.8,80.7,624.3,251.3,85.7,569.2,512.4,293.5,2086.2,2262.1,0.05,''
2024-08-18T10:45:00+02:00,PT15M,Offshore,Federal,Elia,110.84,119.3,41.5,269.0,256.8,82.3,644.1,261.6,90.3,589.2,577.7,316.9,2110.9,2262.1,0.05,''
2024-08-18T11:00:00+02:00,PT15M,Offshore,Federal,Elia,115.23,127.9,54.2,267.8,270.7,89.7,667.6,276.4,100.1,611.7,658.6,378.9,2132.7,2262.1,0.05,''
2024-08-18T11:15:00+02:00,PT15M,Offshore,Federal,Elia,136.49,141.9,65.4,284.9,274.0,87.1,678.9,279.6,98.9,621.0,735.5,374.2,2135.8,2262.1,0.06,''
2024-08-18T11:30:00+02:00,PT15M,Offshore,Federal,Elia,161.25,149.5,70.7,295.4,276.1,83.0,689.1,281.6,96.6,628.8,812.8,337.2,2134.0,2262.1,0.07,''
2024-08-18T11:45:00+02:00,PT15M,Offshore,Federal,Elia,192.17,149.9,69.7,297.9,277.8,80.6,696.4,283.6,95.6,635.9,889.6,337.5,2153.0,2262.1,0.08,''
2024-08-18T12:00:00+02:00,PT15M,Offshore,Federal,Elia,188.58,157.4,75.7,306.5,277.7,79.2,699.8,284.4,95.9,641.9,978.1,382.6,2196.1,2262.1,0.08,''
2024-08-18T12:15:00+02:00,PT15M,Offshore,Federal,Elia,183.58,161.5,79.1,311.1,277.7,79.4,700.6,284.4,96.7,646.3,1057.0,457.6,2230.6,2262.1,0.08,''
2024-08-18T12:30:00+02:00,PT15M,Offshore,Federal,Elia,166.32,159.0,76.3,309.0,276.5,78.9,700.4,283.3,96.8,649.8,1135.7,536.4,2248.1,2262.1,0.07,''
2024-08-18T12:45:00+02:00,PT15M,Offshore,Federal,Elia,135.55,150.8,68.3,300.3,274.2,78.1,694.3,280.7,96.1,649.2,1214.6,615.3,2255.2,2262.1,0.06,''
2024-08-18T13:00:00+02:00,PT15M,Offshore,Federal,Elia,125.05,143.6,65.4,283.5,261.4,68.2,673.0,265.0,82.9,632.8,1302.8,703.4,2255.7,2262.1,0.06,''
2024-08-18T13:15:00+02:00,PT15M,Offshore,Federal,Elia,127.82,139.4,60.2,282.1,258.4,69.1,656.3,260.6,81.7,625.3,1366.3,766.7,2255.7,2262.1,0.06,''
2024-08-18T13:30:00+02:00,PT15M,Offshore,Federal,Elia,142.77,134.1,54.4,280.1,255.3,70.0,639.6,255.8,80.1,617.4,1429.5,830.2,2255.7,2262.1,0.06,''
2024-08-18T13:45:00+02:00,PT15M,Offshore,Federal,Elia,136.43,128.9,49.4,276.4,251.5,70.2,624.9,250.0,79.0,607.2,1492.6,893.4,2255.7,2262.1,0.06,''
2024-08-18T14:00:00+02:00,PT15M,Offshore,Federal,Elia,123.38,120.0,41.4,266.5,246.0,68.8,610.7,240.7,75.8,592.1,1551.4,952.0,2255.7,2262.1,0.05,"8,000"
2024-08-18T14:15:00+02:00,PT15M,Offshore,Federal,Elia,122.31,114.1,37.5,258.1,242.2,69.2,601.0,236.6,78.8,580.7,1597.2,997.9,2255.7,2262.1,0.05,''
2024-08-18T14:30:00+02:00,PT15M,Offshore,Federal,Elia,89.49,108.2,33.6,249.7,239.7,70.5,592.4,233.2,82.9,570.0,1642.3,1043.0,2255.7,2262.1,0.04,''
2024-08-18T14:45:00+02:00,PT15M,Offshore,Federal,Elia,68.54,102.1,28.5,242.6,238.0,71.0,586.3,230.4,84.8,563.5,1685.4,1085.8,2255.7,2262.1,0.03,''
2024-08-18T15:00:00+02:00,PT15M,Offshore,Federal,Elia,48.73,89.1,21.0,219.0,232.5,67.1,577.8,224.8,81.7,557.2,1717.2,1117.6,2255.7,2262.1,0.02,''
2024-08-18T15:15:00+02:00,PT15M,Offshore,Federal,Elia,36.11,84.4,17.1,217.6,231.0,65.2,574.7,221.9,78.7,556.8,1744.7,1145.2,2255.7,2262.1,0.02,''
2024-08-18T15:30:00+02:00,PT15M,Offshore,Federal,Elia,27.3,79.3,13.5,215.7,231.0,65.0,573.1,221.1,78.1,558.4,1771.5,1171.9,2255.7,2262.1,0.01,''
2024-08-18T15:45:00+02:00,PT15M,Offshore,Federal,Elia,32.65,74.2,10.7,212.9,233.5,66.0,576.6,223.1,77.0,566.5,1799.0,1199.6,2255.7,2262.1,0.01,''
2024-08-18T16:00:00+02:00,PT15M,Offshore,Federal,Elia,34.64,60.8,5.7,190.5,240.3,70.1,586.2,226.2,75.2,578.5,1815.8,1216.5,2255.7,2262.1,0.02,''
2024-08-18T16:15:00+02:00,PT15M,Offshore,Federal,Elia,26.46,58.5,5.1,191.6,251.5,77.5,602.4,235.1,76.0,599.7,1832.1,1232.7,2255.7,2262.1,0.01,''
2024-08-18T16:30:00+02:00,PT15M,Offshore,Federal,Elia,20.22,56.5,4.2,192.9,264.4,86.5,620.4,246.0,79.0,622.5,1847.6,1248.1,2255.7,2262.1,0.01,''
2024-08-18T16:45:00+02:00,PT15M,Offshore,Federal,Elia,21.88,55.2,3.6,194.1,279.6,91.7,650.2,259.5,82.1,649.4,1863.2,1263.6,2255.7,2262.1,0.01,''
2024-08-18T17:00:00+02:00,PT15M,Offshore,Federal,Elia,19.11,42.2,1.2,172.0,298.3,93.5,692.7,278.1,87.5,682.4,1873.3,1273.9,2255.7,2262.1,0.01,''
2024-08-18T17:15:00+02:00,PT15M,Offshore,Federal,Elia,17.78,43.4,1.0,176.7,329.7,102.2,757.6,305.0,98.9,724.9,1883.8,1284.5,2255.7,2262.1,0.01,''
2024-08-18T17:30:00+02:00,PT15M,Offshore,Federal,Elia,23.72,45.2,1.1,181.7,359.6,109.3,820.6,330.1,108.5,765.8,1894.3,1294.8,2255.7,2262.1,0.01,''
2024-08-18T17:45:00+02:00,PT15M,Offshore,Federal,Elia,43.26,48.5,1.6,187.2,390.9,114.1,882.1,357.2,118.5,807.0,1904.5,1305.1,2255.7,2262.1,0.02,''
2024-08-18T18:00:00+02:00,PT15M,Offshore,Federal,Elia,56.04,53.6,4.6,183.3,442.5,135.0,961.0,402.4,145.8,865.0,1912.4,1313.1,2255.7,2262.1,0.02,''
2024-08-18T18:15:00+02:00,PT15M,Offshore,Federal,Elia,68.53,62.7,7.2,195.9,488.1,146.4,1030.5,441.6,165.7,915.7,1920.7,1321.3,2255.7,2262.1,0.03,''
2024-08-18T18:30:00+02:00,PT15M,Offshore,Federal,Elia,90.62,71.2,10.7,207.6,533.5,157.7,1099.9,480.1,185.2,965.7,1928.6,1329.3,2255.7,2262.1,0.04,''
2024-08-18T18:45:00+02:00,PT15M,Offshore,Federal,Elia,97.79,79.7,15.4,218.4,579.2,169.1,1170.6,519.4,198.7,1022.2,1936.5,1337.1,2255.7,2262.1,0.04,''
2024-08-18T19:00:00+02:00,PT15M,Offshore,Federal,Elia,99.28,91.2,23.1,223.1,646.2,201.7,1263.9,571.4,219.0,1097.5,1945.5,1346.0,2255.7,2262.1,0.04,''
2024-08-18T19:15:00+02:00,PT15M,Offshore,Federal,Elia,90.41,104.9,31.1,242.7,688.0,209.0,1332.6,614.2,223.4,1169.4,1951.0,1351.5,2255.7,2262.1,0.04,''
2024-08-18T19:30:00+02:00,PT15M,Offshore,Federal,Elia,56.49,118.9,41.1,262.4,729.1,216.2,1401.1,656.7,227.8,1241.2,1956.0,1356.8,2255.7,2262.1,0.02,''
2024-08-18T19:45:00+02:00,PT15M,Offshore,Federal,Elia,15.67,132.9,50.5,283.1,770.9,232.3,1460.6,699.5,236.6,1309.5,1961.2,1361.8,2255.7,2262.1,0.01,''
2024-08-18T20:00:00+02:00,PT15M,Offshore,Federal,Elia,39.27,165.2,81.1,312.1,816.3,261.2,1514.0,767.1,274.1,1398.6,1965.0,1365.7,2255.7,2262.1,0.02,''
2024-08-18T20:15:00+02:00,PT15M,Offshore,Federal,Elia,135.03,185.0,93.4,341.7,836.2,272.9,1532.5,793.6,274.6,1442.9,1968.1,1368.9,2255.7,2262.1,0.06,''
2024-08-18T20:30:00+02:00,PT15M,Offshore,Federal,Elia,170.47,204.1,105.8,370.9,852.2,281.1,1547.2,814.7,269.7,1482.1,1970.4,1370.9,2255.7,2262.1,0.08,''
2024-08-18T20:45:00+02:00,PT15M,Offshore,Federal,Elia,188.02,223.6,115.2,405.1,869.0,288.9,1560.0,836.6,271.9,1516.4,1971.7,1372.3,2255.7,2262.1,0.08,''
2024-08-18T21:00:00+02:00,PT15M,Offshore,Federal,Elia,207.03,224.7,113.9,398.0,883.4,293.0,1567.2,853.7,276.0,1540.9,1972.1,1372.6,2255.7,2262.1,0.09,''
2024-08-18T21:15:00+02:00,PT15M,Offshore,Federal,Elia,225.06,246.4,118.7,439.7,893.6,292.0,1567.7,866.0,281.5,1555.0,1972.8,1373.4,2255.7,2262.1,0.1,''
2024-08-18T21:30:00+02:00,PT15M,Offshore,Federal,Elia,236.04,265.8,121.0,479.0,895.3,282.5,1559.9,868.7,277.7,1559.8,1973.2,1373.8,2255.7,2262.1,0.1,''
2024-08-18T21:45:00+02:00,PT15M,Offshore,Federal,Elia,254.59,285.4,127.3,515.6,888.0,269.6,1561.9,860.8,271.6,1548.0,1972.8,1373.4,2255.7,2262.1,0.11,''
2024-08-18T22:00:00+02:00,PT15M,Offshore,Federal,Elia,262.62,379.9,193.3,621.1,867.0,248.6,1569.8,840.5,262.2,1518.4,1972.6,1373.1,2255.7,2262.1,0.12,''
2024-08-18T22:15:00+02:00,PT15M,Offshore,Federal,Elia,274.55,404.9,202.2,661.8,846.2,233.3,1596.7,819.4,260.5,1482.4,1972.3,1372.9,2255.7,2262.1,0.12,''
2024-08-18T22:30:00+02:00,PT15M,Offshore,Federal,Elia,279.46,426.2,207.6,699.1,825.7,218.1,1623.7,797.1,257.1,1444.7,1971.6,1372.3,2255.7,2262.1,0.12,''
2024-08-18T22:45:00+02:00,PT15M,Offshore,Federal,Elia,276.09,446.7,214.7,734.3,802.6,209.8,1628.3,770.0,250.4,1404.8,1971.2,1371.9,2255.7,2262.1,0.12,''
2024-08-18T23:00:00+02:00,PT15M,Offshore,Federal,Elia,254.46,458.6,258.4,711.7,736.6,167.8,1569.4,696.5,199.0,1321.0,1969.6,1370.4,2255.7,2262.1,0.11,''
2024-08-18T23:15:00+02:00,PT15M,Offshore,Federal,Elia,246.91,470.6,257.5,737.5,717.7,182.2,1537.6,676.2,201.6,1291.6,1969.1,1369.9,2255.7,2262.1,0.11,''
2024-08-18T23:30:00+02:00,PT15M,Offshore,Federal,Elia,233.6,471.5,245.2,751.7,699.1,196.9,1506.1,655.7,204.0,1262.3,1968.7,1369.4,2255.7,2262.1,0.1,''
2024-08-18T23:45:00+02:00,PT15M,Offshore,Federal,Elia,230.42,462.9,230.4,752.3,680.5,194.8,1480.7,635.2,195.0,1237.4,1968.3,1368.8,2255.7,2262.1,0.1,''
2024-08-19T00:00:00+02:00,PT15M,Offshore,Federal,Elia,209.32,384.5,193.7,636.6,325.6,133.2,659.5,342.9,127.7,646.1,31.0,24.8,2096.0,2262.1,0.09,''
2024-08-19T00:15:00+02:00,PT15M,Offshore,Federal,Elia,186.84,375.0,184.2,627.0,311.2,120.7,641.5,327.0,122.4,620.6,34.1,31.9,2098.3,2262.1,0.08,''
2024-08-19T00:30:00+02:00,PT15M,Offshore,Federal,Elia,156.33,365.1,174.3,617.0,296.1,107.2,622.7,310.0,116.2,594.7,37.1,36.3,2100.6,2262.1,0.07,''
2024-08-19T00:45:00+02:00,PT15M,Offshore,Federal,Elia,139.55,355.2,167.1,606.9,279.9,96.1,599.0,292.6,109.7,566.4,40.7,40.1,2101.8,2262.1,0.06,''
2024-08-19T01:00:00+02:00,PT15M,Offshore,Federal,Elia,126.36,253.7,117.8,450.9,254.4,78.9,562.5,263.6,92.8,526.1,44.9,44.9,2103.2,2262.1,0.06,''
2024-08-19T01:15:00+02:00,PT15M,Offshore,Federal,Elia,117.25,244.1,117.3,435.5,235.2,71.5,528.4,241.2,82.7,491.2,48.4,48.4,2102.7,2262.1,0.05,''
2024-08-19T01:30:00+02:00,PT15M,Offshore,Federal,Elia,110.14,232.9,115.3,418.1,216.8,64.8,495.2,218.8,73.1,456.6,51.9,51.9,2102.2,2262.1,0.05,''
2024-08-19T01:45:00+02:00,PT15M,Offshore,Federal,Elia,100.07,221.2,111.5,400.0,197.7,56.3,464.3,196.5,62.6,423.1,55.6,55.6,2103.3,2262.1,0.04,''
2024-08-19T02:00:00+02:00,PT15M,Offshore,Federal,Elia,94.98,150.6,71.5,287.0,170.5,39.5,428.7,167.5,45.2,384.1,59.6,59.6,2106.4,2262.1,0.04,''
2024-08-19T02:15:00+02:00,PT15M,Offshore,Federal,Elia,74.0,142.5,64.6,280.1,152.1,30.5,404.5,147.2,35.7,355.5,62.8,62.8,2110.2,2262.1,0.03,''
2024-08-19T02:30:00+02:00,PT15M,Offshore,Federal,Elia,36.96,133.6,56.9,272.1,133.4,23.1,380.2,126.9,28.2,326.8,65.8,65.8,2114.0,2262.1,0.02,''
2024-08-19T02:45:00+02:00,PT15M,Offshore,Federal,Elia,24.81,125.1,49.4,264.4,114.8,17.1,359.0,106.7,19.3,300.7,69.0,69.0,2118.4,2262.1,0.01,''
2024-08-19T03:00:00+02:00,PT15M,Offshore,Federal,Elia,21.34,71.9,9.1,202.0,95.4,10.9,340.4,86.4,9.4,277.7,71.6,71.6,2122.7,2262.1,0.01,''
2024-08-19T03:15:00+02:00,PT15M,Offshore,Federal,Elia,19.81,67.6,7.8,200.7,83.2,7.1,331.8,74.2,5.0,265.4,74.5,74.5,2127.9,2262.1,0.01,''
2024-08-19T03:30:00+02:00,PT15M,Offshore,Federal,Elia,17.37,63.8,6.4,200.5,71.2,3.3,323.8,61.4,1.3,253.0,77.0,77.0,2132.8,2262.1,0.01,''
2024-08-19T03:45:00+02:00,PT15M,Offshore,Federal,Elia,14.27,61.5,5.3,200.0,58.8,0.5,314.5,48.9,0.0,241.2,79.9,79.9,2138.2,2262.1,0.01,''
2024-08-19T04:00:00+02:00,PT15M,Offshore,Federal,Elia,13.19,60.5,4.3,200.0,49.3,0.0,307.1,39.6,0.0,233.7,82.5,82.5,2143.1,2262.1,0.01,''
2024-08-19T04:15:00+02:00,PT15M,Offshore,Federal,Elia,11.1,60.3,4.1,199.9,42.7,0.0,302.1,33.8,0.0,230.5,85.9,85.9,2148.6,2262.1,0.0,''
2024-08-19T04:30:00+02:00,PT15M,Offshore,Federal,Elia,14.51,59.5,4.1,198.7,36.3,0.0,297.5,28.2,0.0,227.5,88.8,88.8,2152.8,2262.1,0.01,''
2024-08-19T04:45:00+02:00,PT15M,Offshore,Federal,Elia,22.01,58.1,4.0,197.5,29.8,0.0,293.1,22.4,0.0,224.5,91.9,91.9,2154.8,2262.1,0.01,''
2024-08-19T05:00:00+02:00,PT15M,Offshore,Federal,Elia,24.06,24.5,0.0,154.4,25.6,0.0,291.4,19.3,0.0,223.8,96.5,96.3,2154.4,2262.1,0.01,''
2024-08-19T05:15:00+02:00,PT15M,Offshore,Federal,Elia,39.16,28.2,0.0,161.5,22.5,0.0,291.3,17.3,0.0,224.0,99.8,99.5,2147.5,2262.1,0.02,''
2024-08-19T05:30:00+02:00,PT15M,Offshore,Federal,Elia,56.05,31.6,0.0,168.1,19.5,0.0,291.7,15.3,0.0,224.1,103.0,102.7,2140.7,2262.1,0.02,''
2024-08-19T05:45:00+02:00,PT15M,Offshore,Federal,Elia,77.23,35.1,0.0,173.9,16.5,0.0,291.0,13.3,0.0,224.4,106.3,106.0,2138.5,2262.1,0.03,''
2024-08-19T06:00:00+02:00,PT15M,Offshore,Federal,Elia,70.7,43.0,0.9,172.6,14.2,0.0,290.3,11.9,0.0,225.1,110.5,110.2,2141.8,2262.1,0.03,''
2024-08-19T06:15:00+02:00,PT15M,Offshore,Federal,Elia,76.24,50.6,1.6,183.8,12.8,0.0,289.9,11.4,0.0,227.1,112.7,112.5,2147.5,2262.1,0.03,''
2024-08-19T06:30:00+02:00,PT15M,Offshore,Federal,Elia,92.38,58.2,2.5,194.6,11.5,0.0,289.8,11.1,0.0,229.4,115.0,114.9,2152.9,2262.1,0.04,''
2024-08-19T06:45:00+02:00,PT15M,Offshore,Federal,Elia,96.06,66.1,3.6,204.8,10.3,0.0,289.6,11.3,0.0,231.4,117.5,117.5,2157.7,2262.1,0.04,''
2024-08-19T07:00:00+02:00,PT15M,Offshore,Federal,Elia,103.49,83.5,12.1,213.2,9.2,0.0,289.2,12.1,0.0,234.4,122.0,122.0,2163.0,2262.1,0.05,''
2024-08-19T07:15:00+02:00,PT15M,Offshore,Federal,Elia,95.91,91.9,18.5,225.0,8.9,0.0,290.1,12.4,0.0,236.2,123.2,123.2,2163.3,2262.1,0.04,''
2024-08-19T07:30:00+02:00,PT15M,Offshore,Federal,Elia,83.13,100.9,25.9,237.3,8.9,0.0,291.0,13.0,0.0,238.2,123.6,123.6,2163.0,2262.1,0.04,''
2024-08-19T07:45:00+02:00,PT15M,Offshore,Federal,Elia,77.85,110.3,34.5,248.9,9.3,0.0,292.4,13.4,0.0,240.9,123.2,123.2,2162.4,2262.1,0.03,''
2024-08-19T08:00:00+02:00,PT15M,Offshore,Federal,Elia,78.87,140.5,64.6,272.6,9.4,0.0,293.6,14.6,0.0,244.7,121.9,121.9,2161.2,2262.1,0.03,''
2024-08-19T08:15:00+02:00,PT15M,Offshore,Federal,Elia,89.48,149.1,71.0,287.0,10.0,0.0,295.2,16.0,0.0,250.0,120.6,120.6,2159.8,2262.1,0.04,''
2024-08-19T08:30:00+02:00,PT15M,Offshore,Federal,Elia,116.49,158.8,78.7,302.2,10.8,0.0,296.9,17.4,0.0,254.9,119.3,119.3,2157.8,2262.1,0.05,''
2024-08-19T08:45:00+02:00,PT15M,Offshore,Federal,Elia,146.97,168.5,86.2,316.8,11.7,0.0,299.7,18.9,0.0,260.3,117.8,117.8,2153.7,2262.1,0.06,''
2024-08-19T09:00:00+02:00,PT15M,Offshore,Federal,Elia,164.86,173.3,90.4,318.0,17.1,0.0,307.8,24.9,0.0,270.1,110.7,110.7,2143.7,2262.1,0.07,''
2024-08-19T09:15:00+02:00,PT15M,Offshore,Federal,Elia,159.01,181.9,94.2,334.0,19.1,0.0,313.4,28.5,0.0,277.1,108.1,108.1,2135.1,2262.1,0.07,''
2024-08-19T09:30:00+02:00,PT15M,Offshore,Federal,Elia,162.69,190.8,99.1,350.8,20.9,0.0,318.7,31.5,0.0,284.2,105.1,105.1,2126.6,2262.1,0.07,''
2024-08-19T09:45:00+02:00,PT15M,Offshore,Federal,Elia,168.29,200.0,102.9,369.2,22.7,0.0,322.7,34.9,0.0,290.8,102.3,101.3,2125.3,2262.1,0.07,''
2024-08-19T10:00:00+02:00,PT15M,Offshore,Federal,Elia,188.31,172.9,93.3,312.6,33.3,0.0,333.8,44.7,0.0,302.8,99.2,97.6,2131.6,2262.1,0.08,''
2024-08-19T10:15:00+02:00,PT15M,Offshore,Federal,Elia,221.18,176.1,96.0,319.0,38.8,0.0,338.6,50.1,0.0,309.4,96.8,95.1,2145.7,2262.1,0.1,''
2024-08-19T10:30:00+02:00,PT15M,Offshore,Federal,Elia,266.04,179.0,97.7,325.1,44.6,0.0,343.3,55.1,0.9,316.1,94.2,91.8,2160.0,2262.1,0.12,''
2024-08-19T10:45:00+02:00,PT15M,Offshore,Federal,Elia,310.88,182.1,99.9,330.1,50.1,0.0,348.8,60.4,1.9,323.5,91.7,88.4,2167.3,2262.1,0.14,''
2024-08-19T11:00:00+02:00,PT15M,Offshore,Federal,Elia,341.82,175.5,96.6,315.1,59.5,1.8,358.8,67.6,3.0,333.3,89.2,85.3,2166.4,2262.1,0.15,''
2024-08-19T11:15:00+02:00,PT15M,Offshore,Federal,Elia,358.49,177.0,97.3,320.0,63.5,2.6,364.5,70.9,3.5,339.7,86.9,82.3,2160.8,2262.1,0.16,''
2024-08-19T11:30:00+02:00,PT15M,Offshore,Federal,Elia,362.56,176.8,96.5,322.9,67.0,3.3,369.9,72.9,3.7,345.1,84.4,77.2,2155.3,2262.1,0.16,''
2024-08-19T11:45:00+02:00,PT15M,Offshore,Federal,Elia,352.76,176.2,94.7,324.1,70.9,4.1,375.1,74.6,3.6,349.2,82.2,72.9,2150.9,2262.1,0.16,''
2024-08-19T12:00:00+02:00,PT15M,Offshore,Federal,Elia,357.88,188.1,97.1,340.6,73.3,4.5,378.8,75.3,3.4,351.5,80.1,70.1,2148.0,2262.1,0.16,''
2024-08-19T12:15:00+02:00,PT15M,Offshore,Federal,Elia,318.88,181.7,93.4,332.9,75.8,4.9,382.4,76.4,3.4,353.5,78.1,68.2,2146.0,2262.1,0.14,''
2024-08-19T12:30:00+02:00,PT15M,Offshore,Federal,Elia,351.23,176.9,91.6,326.9,77.4,5.4,384.9,76.9,3.2,355.2,76.2,66.5,2143.7,2262.1,0.16,''
2024-08-19T12:45:00+02:00,PT15M,Offshore,Federal,Elia,397.22,171.5,88.7,321.0,78.1,6.0,386.1,77.0,2.9,356.1,74.0,64.7,2141.6,2262.1,0.18,''
2024-08-19T13:00:00+02:00,PT15M,Offshore,Federal,Elia,429.82,161.2,79.3,310.3,76.8,5.7,384.9,74.5,2.3,354.4,72.1,62.9,2139.7,2262.1,0.19,''
2024-08-19T13:15:00+02:00,PT15M,Offshore,Federal,Elia,429.48,154.3,72.7,303.9,76.3,6.0,383.9,73.0,2.1,354.4,69.9,61.0,2137.6,2262.1,0.19,''
2024-08-19T13:30:00+02:00,PT15M,Offshore,Federal,Elia,382.69,147.3,66.1,297.3,75.8,5.9,382.1,71.7,2.0,354.0,67.8,59.1,2135.6,2262.1,0.17,''
2024-08-19T13:45:00+02:00,PT15M,Offshore,Federal,Elia,329.11,139.9,58.6,290.2,73.9,5.5,379.1,69.9,1.8,353.2,65.9,57.3,2133.5,2262.1,0.15,''
2024-08-19T14:00:00+02:00,PT15M,Offshore,Federal,Elia,277.45,127.5,46.0,278.5,68.9,4.2,371.6,66.0,1.6,350.3,63.4,55.2,2131.2,2262.1,0.12,''
2024-08-19T14:15:00+02:00,PT15M,Offshore,Federal,Elia,249.61,121.8,39.6,273.6,67.5,3.9,367.2,65.5,1.7,350.5,61.3,53.3,2129.0,2262.1,0.11,''
2024-08-19T14:30:00+02:00,PT15M,Offshore,Federal,Elia,210.64,116.8,34.2,269.2,67.1,3.7,363.4,65.7,2.0,351.7,59.4,51.4,2126.9,2262.1,0.09,''
2024-08-19T14:45:00+02:00,PT15M,Offshore,Federal,Elia,165.11,111.5,30.8,264.1,67.2,3.8,361.2,66.8,2.4,354.8,57.2,49.4,2124.9,2262.1,0.07,''
2024-08-19T15:00:00+02:00,PT15M,Offshore,Federal,Elia,122.17,107.6,28.8,259.3,65.3,3.8,357.5,67.0,2.5,357.7,54.8,47.4,2122.5,2262.1,0.05,''
2024-08-19T15:15:00+02:00,PT15M,Offshore,Federal,Elia,120.1,104.9,28.8,254.7,65.7,4.7,357.0,68.7,2.9,362.9,52.7,45.5,2120.3,2262.1,0.05,''
2024-08-19T15:30:00+02:00,PT15M,Offshore,Federal,Elia,130.31,104.3,31.2,253.1,66.6,5.8,357.2,70.6,4.3,368.4,50.6,43.6,2118.3,2262.1,0.06,''
2024-08-19T15:45:00+02:00,PT15M,Offshore,Federal,Elia,145.54,106.1,34.1,256.0,68.0,7.1,357.4,72.5,5.9,372.4,48.3,41.7,2116.2,2262.1,0.06,''
2024-08-19T16:00:00+02:00,PT15M,Offshore,Federal,Elia,162.19,135.9,58.5,275.6,70.6,8.5,358.7,77.1,8.6,377.5,46.4,39.9,2114.4,2262.1,0.07,''
2024-08-19T16:15:00+02:00,PT15M,Offshore,Federal,Elia,162.35,137.0,59.3,280.1,72.1,9.6,358.5,79.0,10.1,378.6,44.6,38.3,2112.3,2262.1,0.07,''
