datetime,qualitystatus,resolutioncode,netregulationvolume,systemimbalance,alpha,marginalincrementalprice,marginaldecrementalprice,strategicreserveprice,positiveimbalanceprice,negativeimbalanceprice
2024-03-24T09:45:00+00:00,Validated,PT15M,-52.635,79.647,0.0,75.51,-40.48,,-40.48,-40.48
2024-03-24T10:00:00+00:00,Validated,PT15M,-151.11,219.486,1.27,70.51,-69.35,,-70.62,-70.62
2024-03-24T10:15:00+00:00,Validated,PT15M,-161.515,193.246,1.63,150.19,-128.98,,-130.62,-130.62
2024-03-24T10:30:00+00:00,Validated,PT15M,-258.802,304.752,2.57,190.24,-140.73,,-143.3,-143.3
2024-03-24T10:45:00+00:00,Validated,PT15M,-101.823,87.722,0.0,70.51,-87.0,,-87.0,-87.0
2024-03-24T11:00:00+00:00,Validated,PT15M,-218.914,248.029,1.92,70.51,-50.4,,-52.33,-52.33
2024-03-24T11:15:00+00:00,Validated,PT15M,-4.926,-11.63,0.0,71.96,-87.0,,71.96,71.96
2024-03-24T11:30:00+00:00,Validated,PT15M,222.888,-224.916,1.21,70.66,-39.87,,71.87,71.87
2024-03-24T11:45:00+00:00,Validated,PT15M,221.277,-223.823,6.03,70.51,-39.7,,76.54,76.54
2024-03-24T12:00:00+00:00,Validated,PT15M,308.272,-320.918,10.69,225.0,-39.7,,235.69,235.69
2024-03-24T12:15:00+00:00,Validated,PT15M,406.851,-405.535,36.46,225.0,-39.7,,261.46,261.46
2024-03-24T12:30:00+00:00,Validated,PT15M,286.009,-264.947,25.57,225.0,-40.23,,250.57,250.57
2024-03-24T12:45:00+00:00,Validated,PT15M,121.348,-5.216,0.0,225.0,-193.33,,225.0,225.0
2024-03-24T13:00:00+00:00,Validated,PT15M,-27.167,75.927,0.0,71.33,-59.77,,-59.77,-59.77
2024-03-24T13:15:00+00:00,Validated,PT15M,19.493,-18.314,0.0,249.34,-181.1,,249.34,249.34
2024-03-24T13:30:00+00:00,Validated,PT15M,79.575,-81.244,0.0,70.51,-39.7,,70.51,70.51
2024-03-24T13:45:00+00:00,Validated,PT15M,149.196,-155.557,1.21,71.05,-39.7,,72.26,72.26
2024-03-24T14:00:00+00:00,Validated,PT15M,108.288,-134.335,0.0,123.04,-39.7,,123.04,123.04
2024-03-24T14:15:00+00:00,Validated,PT15M,46.048,-95.238,0.0,182.69,-39.82,,182.69,182.69
2024-03-24T14:30:00+00:00,Validated,PT15M,-62.734,29.686,0.0,136.07,-39.7,,-39.7,-39.7
2024-03-24T14:45:00+00:00,Validated,PT15M,16.612,-11.498,0.0,191.27,-47.45,,191.27,191.27
2024-03-24T15:00:00+00:00,Validated,PT15M,-102.967,88.95,0.0,86.02,-39.27,,-39.27,-39.27
2024-03-24T15:15:00+00:00,Validated,PT15M,-6.313,-20.359,0.0,204.47,-45.34,,204.47,204.47
2024-03-24T15:30:00+00:00,Validated,PT15M,39.766,-101.725,0.0,254.46,-34.7,,254.46,254.46
2024-03-24T15:45:00+00:00,Validated,PT15M,68.346,-100.355,0.0,200.99,-39.65,,200.99,200.99
2024-03-24T16:00:00+00:00,Validated,PT15M,-136.761,135.511,0.0,109.86,-38.11,,-38.11,-38.11
2024-03-24T16:15:00+00:00,Validated,PT15M,-79.895,66.669,0.0,109.86,-34.7,,-34.7,-34.7
2024-03-24T16:30:00+00:00,Validated,PT15M,39.55,-74.211,0.0,231.02,-35.52,,231.02,231.02
2024-03-24T16:45:00+00:00,Validated,PT15M,149.808,-211.268,0.93,293.99,-49.04,,294.92,294.92
2024-03-24T17:00:00+00:00,Validated,PT15M,-57.088,92.89,0.0,225.0,-272.02,,-272.02,-272.02
2024-03-24T17:15:00+00:00,Validated,PT15M,-265.939,306.973,0.0,133.03,-207.43,,-207.43,-207.43
2024-03-24T17:30:00+00:00,Validated,PT15M,-105.059,23.347,0.0,304.16,-84.0,,-84.0,-84.0
2024-03-24T17:45:00+00:00,Validated,PT15M,55.656,-75.62,0.0,307.84,-45.96,,307.84,307.84
2024-03-24T18:00:00+00:00,Validated,PT15M,-84.413,81.03,0.0,141.19,-50.75,,-50.75,-50.75
2024-03-24T18:15:00+00:00,Validated,PT15M,-20.736,-2.987,0.0,145.52,-42.87,,145.52,145.52
2024-03-24T18:30:00+00:00,Validated,PT15M,-24.44,7.553,0.0,164.69,-51.1,,-51.1,-51.1
2024-03-24T18:45:00+00:00,Validated,PT15M,60.146,-82.176,0.0,152.96,-45.12,,152.96,152.96
2024-03-24T19:00:00+00:00,Validated,PT15M,142.89,-164.471,1.3,162.03,-47.96,,163.33,163.33
2024-03-24T19:15:00+00:00,Validated,PT15M,94.134,-106.551,0.0,173.8,-48.08,,173.8,173.8
2024-03-24T19:30:00+00:00,Validated,PT15M,164.771,-178.053,1.74,138.1,-47.58,,139.84,139.84
2024-03-24T19:45:00+00:00,Validated,PT15M,200.841,-213.612,3.63,215.0,-47.45,,218.63,218.63
2024-03-24T20:00:00+00:00,Validated,PT15M,107.82,-148.219,0.0,237.67,-10.35,,237.67,237.67
2024-03-24T20:15:00+00:00,Validated,PT15M,3.714,6.271,0.0,215.0,-305.14,,-305.14,-305.14
2024-03-24T20:30:00+00:00,Validated,PT15M,134.782,-163.946,0.73,138.27,-359.59,,139.0,139.0
2024-03-24T20:45:00+00:00,Validated,PT15M,41.759,-29.336,0.0,125.52,-280.16,,125.52,125.52
2024-03-24T21:00:00+00:00,Validated,PT15M,34.944,-49.259,0.0,195.17,-320.63,,195.17,195.17
2024-03-24T21:15:00+00:00,Validated,PT15M,40.089,-65.428,0.0,170.8,-317.66,,170.8,170.8
2024-03-24T21:30:00+00:00,Validated,PT15M,119.124,-142.26,0.0,260.75,-134.4,,260.75,260.75
2024-03-24T21:45:00+00:00,Validated,PT15M,60.899,-70.113,0.0,215.0,-193.35,,215.0,215.0
2024-03-24T22:00:00+00:00,Validated,PT15M,170.385,-207.322,1.14,261.3,-291.27,,262.44,262.44
2024-03-24T22:15:00+00:00,Validated,PT15M,110.788,-132.749,0.0,137.18,-6.41,,137.18,137.18
2024-03-24T22:30:00+00:00,Validated,PT15M,133.013,-144.454,0.0,130.22,-44.2,,130.22,130.22
2024-03-24T22:45:00+00:00,Validated,PT15M,187.017,-198.956,2.73,134.4,4.35,,137.12,137.12
2024-03-24T23:00:00+00:00,Validated,PT15M,10.425,-8.455,0.0,140.0,-86.44,,140.0,140.0
2024-03-24T23:15:00+00:00,Validated,PT15M,-15.798,4.371,0.0,140.0,-156.37,,-156.37,-156.37
2024-03-24T23:30:00+00:00,Validated,PT15M,-25.655,20.544,0.0,140.0,9.98,,9.98,9.98
2024-03-24T23:45:00+00:00,Validated,PT15M,-18.802,16.715,0.0,140.0,-39.94,,-39.94,-39.94
2024-03-25T00:00:00+00:00,Validated,PT15M,97.215,-145.849,0.0,141.63,10.0,,141.63,141.63
2024-03-25T00:15:00+00:00,Validated,PT15M,52.784,-77.703,0.0,140.86,-295.87,,140.86,140.86
2024-03-25T00:30:00+00:00,Validated,PT15M,20.418,-72.316,0.0,164.24,-509.08,,164.24,164.24
2024-03-25T00:45:00+00:00,Validated,PT15M,14.786,-44.581,0.0,140.0,10.0,,140.0,140.0
2024-03-25T01:00:00+00:00,Validated,PT15M,-84.296,72.944,0.0,145.56,-394.59,,-394.59,-394.59
2024-03-25T01:15:00+00:00,Validated,PT15M,7.599,-23.883,0.0,140.0,10.0,,140.0,140.0
2024-03-25T01:30:00+00:00,Validated,PT15M,20.049,-43.681,0.0,140.0,10.0,,140.0,140.0
2024-03-25T01:45:00+00:00,Validated,PT15M,49.842,-30.638,0.0,140.0,-113.62,,140.0,140.0
2024-03-25T02:00:00+00:00,Validated,PT15M,8.332,-26.33,0.0,140.0,-381.48,,140.0,140.0
2024-03-25T02:15:00+00:00,Validated,PT15M,144.593,-153.011,0.78,140.0,10.0,,140.78,140.78
2024-03-25T02:30:00+00:00,Validated,PT15M,95.296,-123.935,0.0,148.38,10.0,,148.38,148.38
2024-03-25T02:45:00+00:00,Validated,PT15M,98.729,-110.769,0.0,140.0,9.99,,140.0,140.0
2024-03-25T03:00:00+00:00,Validated,PT15M,105.987,-125.943,0.0,135.0,14.62,,135.0,135.0
2024-03-25T03:15:00+00:00,Validated,PT15M,0.927,-3.086,0.0,107.72,-206.52,,107.72,107.72
2024-03-25T03:30:00+00:00,Validated,PT15M,9.808,-15.662,0.0,85.42,-234.64,,85.42,85.42
2024-03-25T03:45:00+00:00,Validated,PT15M,55.467,-54.365,0.0,100.1,-175.23,,100.1,100.1
2024-03-25T04:00:00+00:00,Validated,PT15M,28.704,-24.945,0.0,85.48,-177.14,,85.48,85.48
2024-03-25T04:15:00+00:00,Validated,PT15M,-29.445,18.435,0.0,121.14,-129.76,,-129.76,-129.76
2024-03-25T04:30:00+00:00,Validated,PT15M,-53.775,37.498,0.0,107.83,10.0,,10.0,10.0
2024-03-25T04:45:00+00:00,Validated,PT15M,54.995,-84.417,0.0,147.1,-162.81,,147.1,147.1
2024-03-25T05:00:00+00:00,Validated,PT15M,64.937,-73.362,0.0,203.35,-491.04,,203.35,203.35
2024-03-25T05:15:00+00:00,Validated,PT15M,8.563,-12.912,0.0,169.5,-277.2,,169.5,169.5
2024-03-25T05:30:00+00:00,Validated,PT15M,17.438,-68.168,0.0,167.43,9.96,,167.43,167.43
2024-03-25T05:45:00+00:00,Validated,PT15M,29.882,-33.095,0.0,178.21,-661.07,,178.21,178.21
2024-03-25T06:00:00+00:00,Validated,PT15M,124.311,-142.884,0.0,233.11,-689.43,,233.11,233.11
2024-03-25T06:15:00+00:00,Validated,PT15M,-65.09,49.354,0.0,147.43,14.26,,14.26,14.26
2024-03-25T06:30:00+00:00,Validated,PT15M,124.214,-138.76,0.0,126.58,15.0,,126.58,126.58
2024-03-25T06:45:00+00:00,Validated,PT15M,204.177,-216.142,2.98,116.94,14.6,,119.91,119.91
2024-03-25T07:00:00+00:00,Validated,PT15M,285.363,-305.389,9.55,215.0,15.0,,224.55,224.55
2024-03-25T07:15:00+00:00,Validated,PT15M,91.459,-87.872,0.0,237.71,-9.15,,237.71,237.71
2024-03-25T07:30:00+00:00,Validated,PT15M,87.341,-89.754,0.0,154.2,14.97,,154.2,154.2
2024-03-25T07:45:00+00:00,Validated,PT15M,94.567,-81.859,0.0,133.71,-134.09,,133.71,133.71
2024-03-25T08:00:00+00:00,Validated,PT15M,319.973,-435.881,6.61,268.32,-307.2,,274.93,274.93
2024-03-25T08:15:00+00:00,Validated,PT15M,297.388,-250.116,19.99,276.29,-370.14,,296.28,296.28
2024-03-25T08:30:00+00:00,Validated,PT15M,172.173,-128.694,0.0,161.7,-375.02,,161.7,161.7
2024-03-25T08:45:00+00:00,Validated,PT15M,1.079,-29.88,0.0,167.08,-481.75,,167.08,167.08
2024-03-25T09:00:00+00:00,Validated,PT15M,77.044,-113.061,0.0,200.43,-524.35,,200.43,200.43
2024-03-25T09:15:00+00:00,Validated,PT15M,-210.728,218.706,1.31,127.73,-95.15,,-96.46,-96.46
2024-03-25T09:30:00+00:00,Validated,PT15M,-5.006,6.037,0.0,129.8,-392.05,,-392.05,-392.05
2024-03-25T09:45:00+00:00,Validated,PT15M,-257.48,267.174,0.0,125.54,-332.29,,-332.29,-332.29
2024-03-25T10:00:00+00:00,Validated,PT15M,-207.323,223.754,0.0,122.39,-226.72,,-226.72,-226.72
2024-03-25T10:15:00+00:00,Validated,PT15M,-342.666,546.492,0.0,94.0,-485.94,,-485.94,-485.94
2024-03-25T10:30:00+00:00,Validated,PT15M,-383.12,414.27,0.0,101.91,-474.04,,-474.04,-474.04
2024-03-25T10:45:00+00:00,Validated,PT15M,-442.949,489.92,0.0,94.0,-428.31,,-428.31,-428.31
2024-03-25T11:00:00+00:00,Validated,PT15M,-300.114,279.012,0.0,129.82,-528.36,,-528.36,-528.36
2024-03-25T11:15:00+00:00,Validated,PT15M,-181.908,176.421,0.0,122.02,-300.0,,-300.0,-300.0
2024-03-25T11:30:00+00:00,Validated,PT15M,-208.97,238.219,0.0,130.39,-427.28,,-427.28,-427.28
2024-03-25T11:45:00+00:00,Validated,PT15M,4.273,-7.737,0.0,117.82,-85.0,,117.82,117.82
2024-03-25T12:00:00+00:00,Validated,PT15M,111.595,-109.461,0.0,122.29,10.0,,122.29,122.29
2024-03-25T12:15:00+00:00,Validated,PT15M,17.893,-17.002,0.0,122.35,10.0,,122.35,122.35
2024-03-25T12:30:00+00:00,Validated,PT15M,10.298,-11.67,0.0,128.36,-161.55,,128.36,128.36
2024-03-25T12:45:00+00:00,Validated,PT15M,19.479,3.405,0.0,128.46,-435.29,,-435.29,-435.29
2024-03-25T13:00:00+00:00,Validated,PT15M,-65.15,100.592,0.0,131.01,-430.33,,-430.33,-430.33
2024-03-25T13:15:00+00:00,Validated,PT15M,-158.271,218.126,0.0,94.0,-535.97,,-535.97,-535.97
2024-03-25T13:30:00+00:00,Validated,PT15M,-274.499,274.863,0.0,130.82,-560.62,,-560.62,-560.62
2024-03-25T13:45:00+00:00,Validated,PT15M,-120.585,116.28,0.0,121.22,-175.0,,-175.0,-175.0
2024-03-25T14:00:00+00:00,Validated,PT15M,-106.134,121.712,0.0,119.51,-254.31,,-254.31,-254.31
2024-03-25T14:15:00+00:00,Validated,PT15M,-40.496,36.263,0.0,128.47,-123.39,,-123.39,-123.39
2024-03-25T14:30:00+00:00,Validated,PT15M,-45.098,43.95,0.0,124.1,-241.09,,-241.09,-241.09
2024-03-25T14:45:00+00:00,Validated,PT15M,35.0,-42.474,0.0,134.09,-111.35,,134.09,134.09
2024-03-25T15:00:00+00:00,Validated,PT15M,0.991,-5.585,0.0,135.32,-127.71,,135.32,135.32
2024-03-25T15:15:00+00:00,Validated,PT15M,29.556,-41.117,0.0,135.71,2.47,,135.71,135.71
2024-03-25T15:30:00+00:00,Validated,PT15M,39.049,-39.631,0.0,139.52,9.67,,139.52,139.52
2024-03-25T15:45:00+00:00,Validated,PT15M,111.105,-124.204,0.0,139.91,9.99,,139.91,139.91
2024-03-25T16:00:00+00:00,Validated,PT15M,-29.179,36.167,0.0,139.51,-377.5,,-377.5,-377.5
2024-03-25T16:15:00+00:00,Validated,PT15M,29.337,-46.253,0.0,139.89,14.6,,139.89,139.89
2024-03-25T16:30:00+00:00,Validated,PT15M,105.383,-147.075,0.0,143.21,15.0,,143.21,143.21
2024-03-25T16:45:00+00:00,Validated,PT15M,75.475,-87.84,0.0,204.02,-691.03,,204.02,204.02
2024-03-25T17:00:00+00:00,Validated,PT15M,24.545,-22.711,0.0,145.56,9.87,,145.56,145.56
2024-03-25T17:15:00+00:00,Validated,PT15M,62.674,-101.075,0.0,188.32,10.0,,188.32,188.32
2024-03-25T17:30:00+00:00,Validated,PT15M,204.711,-334.198,3.82,259.77,10.0,,263.59,263.59
2024-03-25T17:45:00+00:00,Validated,PT15M,220.37,-349.332,21.42,265.34,10.0,,286.76,286.76
2024-03-25T18:00:00+00:00,Validated,PT15M,205.827,-259.758,0.0,415.19,-675.79,,415.19,415.19
2024-03-25T18:15:00+00:00,Validated,PT15M,25.851,-33.885,0.0,377.8,15.0,,377.8,377.8
2024-03-25T18:30:00+00:00,Validated,PT15M,-6.712,15.265,0.0,180.0,-157.25,,-157.25,-157.25
2024-03-25T18:45:00+00:00,Validated,PT15M,50.996,-40.439,0.0,180.0,5.25,,180.0,180.0
2024-03-25T19:00:00+00:00,Validated,PT15M,134.333,-157.116,0.76,230.45,-12.16,,231.21,231.21
2024-03-25T19:15:00+00:00,Validated,PT15M,-11.724,-2.61,0.0,221.95,-320.17,,221.95,221.95
2024-03-25T19:30:00+00:00,Validated,PT15M,15.599,1.771,0.0,139.14,-125.37,,-125.37,-125.37
2024-03-25T19:45:00+00:00,Validated,PT15M,-76.112,133.497,0.0,139.91,-358.04,,-358.04,-358.04
2024-03-25T20:00:00+00:00,Validated,PT15M,31.662,-34.052,0.0,139.92,-76.0,,139.92,139.92
2024-03-25T20:15:00+00:00,Validated,PT15M,95.006,-147.663,0.0,207.16,-37.12,,207.16,207.16
2024-03-25T20:30:00+00:00,Validated,PT15M,85.237,-89.855,0.0,135.0,-54.07,,135.0,135.0
2024-03-25T20:45:00+00:00,Validated,PT15M,-12.005,42.021,0.0,135.0,-276.1,,-276.1,-276.1
2024-03-25T21:00:00+00:00,Validated,PT15M,73.065,-93.256,0.0,139.09,14.72,,139.09,139.09
2024-03-25T21:15:00+00:00,Validated,PT15M,51.938,-65.332,0.0,139.91,14.52,,139.91,139.91
2024-03-25T21:30:00+00:00,Validated,PT15M,104.619,-116.185,0.0,136.19,15.0,,136.19,136.19
2024-03-25T21:45:00+00:00,Validated,PT15M,149.366,-154.3,1.57,139.8,15.0,,141.37,141.37
2024-03-25T22:00:00+00:00,Validated,PT15M,55.925,-102.069,0.0,181.01,15.0,,181.01,181.01
2024-03-25T22:15:00+00:00,Validated,PT15M,120.64,-139.789,0.0,139.89,14.73,,139.89,139.89
2024-03-25T22:30:00+00:00,Validated,PT15M,224.901,-230.395,3.09,215.0,15.0,,218.09,218.09
2024-03-25T22:45:00+00:00,Validated,PT15M,220.215,-212.095,4.75,234.97,7.92,,239.72,239.72
2024-03-25T23:00:00+00:00,Validated,PT15M,263.366,-322.95,10.99,206.94,2.58,,217.93,217.93
2024-03-25T23:15:00+00:00,Validated,PT15M,243.949,-247.128,14.65,132.82,10.3,,147.47,147.47
2024-03-25T23:30:00+00:00,Validated,PT15M,196.858,-168.525,4.71,124.14,-46.14,,128.84,128.84
2024-03-25T23:45:00+00:00,Validated,PT15M,59.044,-40.412,0.0,127.0,-223.28,,127.0,127.0
2024-03-26T00:00:00+00:00,Validated,PT15M,-6.028,-28.456,0.0,304.01,-144.78,,304.01,304.01
2024-03-26T00:15:00+00:00,Validated,PT15M,90.862,-97.009,0.0,127.95,10.84,,127.95,127.95
2024-03-26T00:30:00+00:00,Validated,PT15M,25.321,-23.826,0.0,127.84,-18.28,,127.84,127.84
2024-03-26T00:45:00+00:00,Validated,PT15M,-19.359,38.583,0.0,127.28,-45.31,,-45.31,-45.31
2024-03-26T01:00:00+00:00,Validated,PT15M,11.786,-64.203,0.0,179.85,-69.01,,179.85,179.85
2024-03-26T01:15:00+00:00,Validated,PT15M,-7.724,11.995,0.0,127.97,3.58,,3.58,3.58
2024-03-26T01:30:00+00:00,Validated,PT15M,33.13,-35.255,0.0,127.98,10.0,,127.98,127.98
2024-03-26T01:45:00+00:00,Validated,PT15M,-15.58,27.009,0.0,128.05,7.88,,7.88,7.88
2024-03-26T02:00:00+00:00,Validated,PT15M,27.028,-50.226,0.0,149.01,8.01,,149.01,149.01
2024-03-26T02:15:00+00:00,Validated,PT15M,4.203,10.158,0.0,127.71,-27.94,,-27.94,-27.94
2024-03-26T02:30:00+00:00,Validated,PT15M,-66.92,70.273,0.0,127.0,-97.64,,-97.64,-97.64
2024-03-26T02:45:00+00:00,Validated,PT15M,96.703,-110.676,0.0,229.31,-75.79,,229.31,229.31
2024-03-26T03:00:00+00:00,Validated,PT15M,205.121,-201.298,2.15,109.13,10.0,,111.28,111.28
2024-03-26T03:15:00+00:00,Validated,PT15M,96.705,-86.235,0.0,150.0,-72.89,,150.0,150.0
2024-03-26T03:30:00+00:00,Validated,PT15M,92.837,-100.008,0.0,150.0,3.93,,150.0,150.0
2024-03-26T03:45:00+00:00,Validated,PT15M,-24.396,27.491,0.0,150.0,10.0,,10.0,10.0
2024-03-26T04:00:00+00:00,Validated,PT15M,-6.845,-4.777,0.0,115.14,10.0,,115.14,115.14
2024-03-26T04:15:00+00:00,Validated,PT15M,55.453,-71.92,0.0,120.22,10.0,,120.22,120.22
2024-03-26T04:30:00+00:00,Validated,PT15M,28.469,-62.055,0.0,124.54,10.0,,124.54,124.54
2024-03-26T04:45:00+00:00,Validated,PT15M,109.227,-145.781,0.0,139.37,10.0,,139.37,139.37
2024-03-26T05:00:00+00:00,Validated,PT15M,70.439,-85.799,0.0,151.55,-137.55,,151.55,151.55
2024-03-26T05:15:00+00:00,Validated,PT15M,-115.674,105.848,0.0,92.88,-8.69,,-8.69,-8.69
2024-03-26T05:30:00+00:00,Validated,PT15M,12.884,-22.296,0.0,121.21,7.25,,121.21,121.21
2024-03-26T05:45:00+00:00,Validated,PT15M,42.538,-62.257,0.0,107.86,10.0,,107.86,107.86
2024-03-26T06:00:00+00:00,Validated,PT15M,110.262,-116.645,0.0,115.02,10.0,,115.02,115.02
2024-03-26T06:15:00+00:00,Validated,PT15M,20.701,-32.489,0.0,109.34,10.0,,109.34,109.34
2024-03-26T06:30:00+00:00,Validated,PT15M,-1.549,-30.49,0.0,122.86,10.0,,122.86,122.86
2024-03-26T06:45:00+00:00,Validated,PT15M,155.775,-230.486,1.46,170.77,-431.69,,172.23,172.23
2024-03-26T07:00:00+00:00,Validated,PT15M,155.664,-158.516,3.85,200.0,-402.14,,203.85,203.85
2024-03-26T07:15:00+00:00,Validated,PT15M,112.678,-170.392,2.44,200.0,-514.34,,202.44,202.44
2024-03-26T07:30:00+00:00,Validated,PT15M,269.748,-355.3,10.55,201.63,-586.91,,212.18,212.18
2024-03-26T07:45:00+00:00,Validated,PT15M,341.79,-386.789,36.45,240.76,15.0,,277.21,277.21
2024-03-26T08:00:00+00:00,Validated,PT15M,431.963,-715.813,131.44,240.9,15.0,,372.34,372.34
2024-03-26T08:15:00+00:00,Validated,PT15M,639.121,-726.599,0.0,425.68,15.0,,425.68,425.68
2024-03-26T08:30:00+00:00,Validated,PT15M,709.202,-792.789,20.62,379.2,15.0,,399.82,399.82
2024-03-26T08:45:00+00:00,Validated,PT15M,613.436,-631.979,0.0,648.22,15.0,,648.22,648.22
2024-03-26T09:00:00+00:00,Validated,PT15M,322.435,-325.022,0.0,515.77,14.67,,515.77,515.77
2024-03-26T09:15:00+00:00,Validated,PT15M,329.74,-354.587,28.69,215.0,14.96,,243.69,243.69
2024-03-26T09:30:00+00:00,Validated,PT15M,264.09,-255.65,17.98,215.0,14.03,,232.98,232.98
2024-03-26T09:45:00+00:00,Validated,PT15M,-4.437,12.613,0.0,200.0,12.46,,12.46,12.46
2024-03-26T10:00:00+00:00,Validated,PT15M,-238.141,224.632,1.21,125.83,12.42,,11.21,11.21
2024-03-26T10:15:00+00:00,Validated,PT15M,-216.868,206.022,2.98,126.02,-87.0,,-89.98,-89.98
2024-03-26T10:30:00+00:00,Validated,PT15M,12.064,-38.599,0.0,148.57,-395.16,,148.57,148.57
2024-03-26T10:45:00+00:00,Validated,PT15M,-44.914,35.69,0.0,123.22,-130.41,,-130.41,-130.41
2024-03-26T11:00:00+00:00,Validated,PT15M,44.669,-54.419,0.0,130.06,5.15,,130.06,130.06
2024-03-26T11:15:00+00:00,Validated,PT15M,6.474,-30.816,0.0,124.68,-74.55,,124.68,124.68
2024-03-26T11:30:00+00:00,Validated,PT15M,142.503,-154.442,0.82,125.89,12.69,,126.71,126.71
2024-03-26T11:45:00+00:00,Validated,PT15M,83.23,-88.961,0.0,121.63,11.62,,121.63,121.63
2024-03-26T12:00:00+00:00,Validated,PT15M,238.237,-317.0,4.37,186.15,10.0,,190.53,190.53
2024-03-26T12:15:00+00:00,Validated,PT15M,261.227,-294.235,18.1,215.0,-278.66,,233.1,233.1
2024-03-26T12:30:00+00:00,Validated,PT15M,462.872,-472.499,43.79,234.15,-194.53,,277.94,277.94
2024-03-26T12:45:00+00:00,Validated,PT15M,88.612,2.977,0.0,234.15,-238.53,,-238.53,-238.53
2024-03-26T13:00:00+00:00,Validated,PT15M,-112.156,70.984,0.0,268.29,-227.08,,-227.08,-227.08
2024-03-26T13:15:00+00:00,Validated,PT15M,-90.526,79.548,0.0,126.35,14.98,,14.98,14.98
2024-03-26T13:30:00+00:00,Validated,PT15M,-146.279,131.188,0.0,121.34,12.55,,12.55,12.55
2024-03-26T13:45:00+00:00,Validated,PT15M,-143.275,157.274,0.58,123.88,-134.97,,-135.55,-135.55
2024-03-26T14:00:00+00:00,Validated,PT15M,-515.498,508.442,0.0,147.55,-334.37,,-334.37,-334.37
2024-03-26T14:15:00+00:00,Validated,PT15M,-620.359,612.037,0.0,121.97,-999.0,,-999.0,-999.0
2024-03-26T14:30:00+00:00,Validated,PT15M,-473.947,450.176,24.86,118.68,-168.0,,-192.86,-192.86
2024-03-26T14:45:00+00:00,Validated,PT15M,-327.813,325.845,0.0,144.66,-999.0,,-999.0,-999.0
2024-03-26T15:00:00+00:00,Validated,PT15M,-11.963,-0.032,0.0,127.85,-84.0,,127.85,127.85
2024-03-26T15:15:00+00:00,Validated,PT15M,28.97,-20.37,0.0,127.74,-31.14,,127.74,127.74
2024-03-26T15:30:00+00:00,Validated,PT15M,10.967,-30.849,0.0,128.03,12.77,,128.03,128.03
2024-03-26T15:45:00+00:00,Validated,PT15M,41.38,-68.009,0.0,156.22,-134.68,,156.22,156.22
2024-03-26T16:00:00+00:00,Validated,PT15M,70.177,-85.303,0.0,134.16,-11.56,,134.16,134.16
2024-03-26T16:15:00+00:00,Validated,PT15M,77.287,-95.483,0.0,127.94,14.47,,127.94,127.94
2024-03-26T16:30:00+00:00,Validated,PT15M,24.272,-67.426,0.0,140.0,10.0,,140.0,140.0
2024-03-26T16:45:00+00:00,Validated,PT15M,64.739,-141.044,0.0,138.14,10.0,,138.14,138.14
2024-03-26T17:00:00+00:00,Validated,PT15M,-15.584,54.99,0.0,141.86,-490.18,,-490.18,-490.18
2024-03-26T17:15:00+00:00,Validated,PT15M,18.97,-31.166,0.0,123.3,10.0,,123.3,123.3
2024-03-26T17:30:00+00:00,Validated,PT15M,-64.725,56.586,0.0,128.04,14.59,,14.59,14.59
2024-03-26T17:45:00+00:00,Validated,PT15M,26.663,-69.941,0.0,133.8,15.0,,133.8,133.8
2024-03-26T18:00:00+00:00,Validated,PT15M,38.673,-31.255,0.0,138.79,-138.2,,138.79,138.79
2024-03-26T18:15:00+00:00,Validated,PT15M,-291.773,302.981,2.54,128.05,10.72,,8.18,8.18
2024-03-26T18:30:00+00:00,Validated,PT15M,-165.185,162.906,2.57,127.81,-124.88,,-127.45,-127.45
2024-03-26T18:45:00+00:00,Validated,PT15M,-109.87,122.911,0.0,127.86,-158.86,,-158.86,-158.86
2024-03-26T19:00:00+00:00,Validated,PT15M,-50.762,-35.227,0.0,197.48,-51.92,,197.48,197.48
2024-03-26T19:15:00+00:00,Validated,PT15M,116.377,-48.662,0.0,216.36,-209.98,,216.36,216.36
2024-03-26T19:30:00+00:00,Validated,PT15M,-46.134,4.809,0.0,150.55,-285.01,,-285.01,-285.01
2024-03-26T19:45:00+00:00,Validated,PT15M,-181.904,183.875,0.84,123.14,6.96,,6.13,6.13
2024-03-26T20:00:00+00:00,Validated,PT15M,107.651,-395.228,15.62,186.63,10.0,,202.25,202.25
2024-03-26T20:15:00+00:00,Validated,PT15M,277.335,-313.791,34.36,216.36,10.0,,250.72,250.72
2024-03-26T20:30:00+00:00,Validated,PT15M,450.783,-470.278,34.31,282.0,-164.91,,316.31,316.31
2024-03-26T20:45:00+00:00,Validated,PT15M,218.46,-129.717,0.0,203.52,-262.51,,203.52,203.52
2024-03-26T21:00:00+00:00,Validated,PT15M,245.028,-338.858,6.86,203.52,-283.06,,210.38,210.38
2024-03-26T21:15:00+00:00,Validated,PT15M,102.688,-40.916,0.0,240.76,-154.88,,240.76,240.76
2024-03-26T21:30:00+00:00,Validated,PT15M,39.088,-56.665,0.0,160.0,-151.0,,160.0,160.0
2024-03-26T21:45:00+00:00,Validated,PT15M,-2.572,-3.704,0.0,127.42,-1.45,,127.42,127.42
2024-03-26T22:00:00+00:00,Validated,PT15M,97.553,-189.603,0.87,194.46,15.0,,195.33,195.33
2024-03-26T22:15:00+00:00,Validated,PT15M,-1.505,28.581,0.0,150.0,-171.8,,-171.8,-171.8
