id;position_number;lon;lat;alt;date_start;date_end
DENI016;2;10.48129;51.9016;208.0;2024-12-23;2024-12-24
DENI016;3;10.48132;51.90158;208.0;2024-12-25;
DENI020;1;10.81638;52.44081;66.0;2024-01-17;2024-12-22
DENI020;2;10.8164;52.4408;66.0;2024-12-23;2024-12-23
DENI020;3;10.81638;52.44081;66.0;2024-12-24;
DENI028;1;10.23854;51.50758;185.0;2024-01-17;2024-12-22
DENI028;2;10.2385;51.5076;185.0;2024-12-23;2024-12-24
DENI028;3;10.23854;51.50758;185.0;2024-12-25;
DENI029;1;7.20726;53.36235;1.0;2024-01-17;2024-12-22
DENI029;2;7.2073;53.3623;1.0;2024-12-23;2024-12-23
DENI029;3;7.20726;53.36235;1.0;2024-12-24;
DENI031;1;8.09059;53.59616;2.0;2024-01-17;2024-12-23
DENI031;2;8.0906;53.5962;2.0;2024-12-24;2024-12-24
DENI031;3;8.09059;53.59617;2.0;2024-12-25;
DENI038;1;8.05286;52.25533;95.0;2024-01-17;2024-12-23
DENI038;2;8.05289;52.2553;95.0;2024-12-24;2024-12-24
DENI038;3;8.05286;52.25534;95.0;2024-12-25;
DENI041;1;9.06255;52.17017;54.0;2024-01-17;2024-12-22
DENI041;2;9.0625;52.1702;54.0;2024-12-23;2024-12-24
DENI041;3;9.06255;52.17017;54.0;2024-12-25;
DENI042;1;9.94976;51.55107;170.0;2024-01-17;2024-12-22
DENI042;2;9.9498;51.5511;170.0;2024-12-23;2024-12-24
DENI042;3;9.94976;51.55107;170.0;2024-12-25;
DENI043;1;7.31747;52.49855;30.0;2024-01-17;2024-12-22
DENI043;2;7.3175;52.4986;30.0;2024-12-23;2024-12-24
DENI043;3;7.31747;52.49855;30.0;2024-12-25;
DENI051;1;10.61247;51.75816;939.0;2024-01-17;2024-12-23
DENI051;2;10.6125;51.7582;939.0;2024-12-24;2024-12-24
DENI051;3;10.61248;51.75816;939.0;2024-12-25;
DENI052;1;9.62295;52.82942;38.0;2024-01-17;2024-12-23
DENI052;2;9.6229;52.8294;38.0;2024-12-24;2024-12-24
DENI052;3;9.62295;52.82943;38.0;2024-12-25;
DENI054;1;9.70612;52.36292;85.0;2024-01-17;2024-12-22
DENI054;2;9.70609;52.3629;85.0;2024-12-23;2024-12-24
DENI054;3;9.70612;52.36292;85.0;2024-12-25;
DENI058;1;7.21398;53.7153;5.0;2024-01-17;2024-12-22
DENI058;2;7.214;53.7153;5.0;2024-12-23;2024-12-24
DENI058;3;7.21398;53.7153;5.0;2024-12-25;
DENI059;1;8.80122;53.83017;3.0;2024-01-17;2024-12-22
DENI059;2;8.8012;53.8302;3.0;2024-12-23;2024-12-24
DENI059;3;8.80122;53.83017;3.0;2024-12-25;
DENI060;1;11.16705;52.95702;16.0;2024-01-17;2024-12-22
DENI060;2;11.167;52.957;16.0;2024-12-23;2024-12-24
DENI060;3;11.16705;52.95702;16.0;2024-12-25;
DENI062;1;10.4565;53.24696;47.0;2024-01-17;2024-12-22
DENI062;2;10.4565;53.247;47.0;2024-12-23;2024-12-24
DENI062;3;10.4565;53.24696;47.0;2024-12-25;
DENI063;1;9.68502;53.52417;3.0;2024-01-17;2024-12-22
DENI063;2;9.685;53.5242;3.0;2024-12-23;2024-12-24
DENI063;3;9.68502;53.52418;3.0;2024-12-25;
DENI077;1;9.55462;51.70884;295.0;2024-01-17;2024-12-22
DENI077;2;9.5546;51.7088;295.0;2024-12-23;2024-12-24
DENI077;3;9.55462;51.70884;295.0;2024-12-25;
DENW002;1;7.3314;51.64137;56.0;2024-01-17;2024-12-23
DENW002;2;7.3314;51.6414;56.0;2024-12-24;2024-12-24
DENW002;3;7.33141;51.64138;56.0;2024-12-25;
DENW006;1;7.56976;51.5922;59.0;2024-01-17;2024-12-23
DENW006;2;7.5698;51.5922;59.0;2024-12-24;2024-12-24
DENW006;3;7.56976;51.59221;59.0;2024-12-25;
DENW008;1;7.4574;51.53689;71.0;2024-01-17;2024-12-23
DENW008;2;7.4574;51.5369;71.0;2024-12-24;2024-12-24
DENW008;3;7.45741;51.53689;71.0;2024-12-25;
DENW010;1;7.69378;51.54747;76.0;2024-01-17;2024-12-23
DENW010;2;7.69379;51.54748;76.0;2024-12-24;
DENW015;1;7.12268;51.69895;37.0;2024-01-17;2024-12-22
DENW015;2;7.1227;51.699;37.0;2024-12-23;2024-12-24
DENW015;3;7.12268;51.69895;37.0;2024-12-25;
DENW022;1;7.10186;51.53363;30.0;2024-01-17;2024-12-23
DENW022;2;7.1019;51.5336;30.0;2024-12-24;2024-12-24
DENW022;3;7.10187;51.53364;30.0;2024-12-25;
DENW024;1;6.98099;51.49654;40.0;2024-01-17;2024-12-22
DENW024;2;6.981;51.4965;40.0;2024-12-23;2024-12-24
DENW024;3;6.98099;51.49654;40.0;2024-12-25;
DENW029;1;7.20854;51.403;95.0;2024-01-17;2024-12-23
DENW029;2;7.2085;51.403;95.0;2024-12-24;2024-12-24
DENW029;3;7.20855;51.40301;95.0;2024-12-25;
DENW038;1;6.86505;51.45345;39.0;2024-01-17;2024-12-23
DENW038;2;6.8651;51.4535;39.0;2024-12-24;2024-12-24
DENW038;3;6.86505;51.45346;39.0;2024-12-25;
DENW040;1;6.76297;51.38525;35.0;2024-01-17;2024-12-23
DENW040;2;6.763;51.3853;35.0;2024-12-24;2024-12-24
DENW040;3;6.76297;51.38526;35.0;2024-12-25;
DENW042;1;6.64024;51.33766;36.0;2024-01-17;2024-12-22
DENW042;2;6.6402;51.3377;36.0;2024-12-23;2024-12-24
DENW042;3;6.64024;51.33767;36.0;2024-12-25;
DENW053;1;6.88457;51.01933;46.0;2024-01-17;2024-12-23
DENW053;2;6.8846;51.0193;46.0;2024-12-24;2024-12-24
DENW053;3;6.88457;51.01934;46.0;2024-12-25;
DENW059;1;6.98507;50.88987;50.0;2024-01-17;2024-12-22
DENW059;2;6.9851;50.8899;50.0;2024-12-23;2024-12-24
DENW059;3;6.98507;50.88987;50.0;2024-12-25;
DENW062;1;7.08264;50.75362;60.0;2024-01-17;2024-12-23
DENW062;2;7.0827;50.7536;60.0;2024-12-24;2024-12-24
DENW062;3;7.08265;50.75363;60.0;2024-12-25;
DENW064;1;6.281;50.65323;580.0;2024-01-17;2024-12-23
DENW064;2;6.281;50.6532;580.0;2024-12-24;2024-12-24
DENW064;3;6.28101;50.65323;580.0;2024-12-25;
DENW065;1;8.1919;50.93032;641.0;2024-01-17;2024-12-23
DENW065;2;8.1919;50.9303;641.0;2024-12-24;2024-12-24
DENW065;3;8.19191;50.93033;641.0;2024-12-25;
DENW066;1;6.19583;51.32693;47.0;2024-01-17;2024-12-22
DENW066;2;6.1958;51.3269;47.0;2024-12-23;2024-12-24
DENW066;3;6.19583;51.32693;47.0;2024-12-25;
DENW067;1;8.54836;52.02315;106.0;2024-01-17;2024-12-22
DENW067;2;8.5484;52.0232;106.0;2024-12-23;2024-12-24
DENW067;3;8.54836;52.02315;106.0;2024-12-25;
DENW068;1;8.14802;51.57067;108.0;2024-01-17;2024-12-22
DENW068;2;8.148;51.5707;108.0;2024-12-23;2024-12-24
DENW068;3;8.14802;51.57067;108.0;2024-12-25;
DENW071;1;6.73235;51.24921;38.0;2024-01-17;2024-12-22
DENW071;2;6.7324;51.2492;38.0;2024-12-23;2024-12-24
DENW071;3;6.73235;51.24921;38.0;2024-12-25;
DENW078;1;6.81988;51.30339;42.0;2024-01-17;2024-12-23
DENW078;2;6.8199;51.3034;42.0;2024-12-24;2024-12-24
DENW078;3;6.81989;51.30339;42.0;2024-12-25;
DENW079;1;7.00497;51.02893;50.0;2024-01-17;2024-12-23
DENW079;2;7.005;51.0289;50.0;2024-12-24;2024-12-24
DENW079;3;7.00498;51.02893;50.0;2024-12-25;
DENW080;1;7.05257;51.18378;208.0;2024-01-17;2024-12-22
DENW080;2;7.0526;51.1838;208.0;2024-12-23;2024-12-24
DENW080;3;7.05257;51.18378;208.0;2024-12-25;
DENW081;1;6.87446;51.86204;44.0;2024-01-17;2024-12-23
DENW081;2;6.8745;51.862;44.0;2024-12-24;2024-12-24
DENW081;3;6.87447;51.86204;44.0;2024-12-25;
DENW094;1;6.09382;50.75472;200.0;2024-01-17;2024-12-22
DENW094;2;6.0938;50.7547;200.0;2024-12-23;2024-12-24
DENW094;3;6.09383;50.75473;200.0;2024-12-25;
DENW095;1;7.61158;51.93653;64.0;2024-01-17;2024-12-23
DENW095;2;7.61158;51.93654;64.0;2024-12-24;
DENW096;1;6.42561;51.1546;83.0;2024-01-17;2024-12-23
DENW096;2;6.4256;51.1546;83.0;2024-12-24;2024-12-24
DENW096;3;6.42561;51.15461;83.0;2024-12-25;
DENW114;1;7.23185;51.27761;186.0;2024-01-17;2024-12-22
DENW114;2;7.2318;51.2776;186.0;2024-12-23;2024-12-24
DENW114;3;7.23185;51.27761;186.0;2024-12-25;
DENW179;1;7.58224;51.44879;118.0;2024-01-17;2024-12-23
DENW179;2;7.5823;51.4488;118.0;2024-12-24;2024-12-24
DENW179;3;7.58225;51.4488;118.0;2024-12-25;
DENW247;1;6.96558;51.40684;155.0;2024-01-17;2024-12-22
DENW247;2;6.9656;51.4068;155.0;2024-12-23;2024-12-24
DENW247;3;6.96559;51.40685;155.0;2024-12-25;
DENW405;1;6.65512;51.67354;24.0;2024-01-17;2024-12-22
DENW405;2;6.6551;51.6735;24.0;2024-12-23;2024-12-24
DENW405;3;6.65512;51.67355;24.0;2024-12-25;
DENW431;1;6.74429;51.27743;40.0;2025-03-10;
DERP001;1;8.40233;49.51495;91.0;2024-01-17;2024-12-23
DERP001;2;8.4023;49.515;91.0;2024-12-24;2024-12-24
DERP001;3;8.40232;49.51496;91.0;2024-12-25;
DERP007;1;8.2168;50.01755;115.0;2024-01-17;2024-12-23
DERP007;2;8.21679;50.0175;115.0;2024-12-24;2024-12-24
DERP007;3;8.21679;50.01755;115.0;2024-12-25;
DERP009;1;8.27397;49.99501;100.0;2024-01-17;2024-12-23
DERP009;2;8.27399;49.995;100.0;2024-12-24;2024-12-24
DERP009;3;8.27398;49.99502;100.0;2024-12-25;
DERP013;1;7.29354;49.42311;460.0;2024-01-17;2024-12-23
DERP013;2;7.2935;49.4231;460.0;2024-12-24;2024-12-24
DERP013;3;7.29354;49.42312;460.0;2024-12-25;
DERP014;1;7.19341;49.74089;650.0;2024-01-17;2024-12-23
DERP014;2;7.1934;49.7409;650.0;2024-12-24;2024-12-24
DERP014;3;7.19341;49.7409;650.0;2024-12-25;
DERP015;1;6.37808;50.26654;680.0;2024-01-17;2024-12-23
DERP015;2;6.3781;50.2666;680.0;2024-12-24;2024-12-24
DERP015;3;6.37808;50.26655;680.0;2024-12-25;
DERP016;1;7.97354;50.76681;480.0;2024-01-17;2024-12-23
DERP016;2;7.9735;50.7668;480.0;2024-12-24;2024-12-24
DERP016;3;7.97354;50.76682;480.0;2024-12-25;
DERP017;1;7.8264;49.27026;600.0;2024-01-17;2024-12-23
DERP017;2;7.8264;49.2703;600.0;2024-12-24;2024-12-24
DERP017;3;7.82641;49.27026;600.0;2024-12-25;
DERP019;1;7.7673;49.44599;232.0;2024-01-17;2024-12-23
DERP019;2;7.7673;49.446;232.0;2024-12-24;
DERP021;1;7.48137;50.42468;65.0;2024-01-17;2024-12-23
DERP021;2;7.4814;50.4247;65.0;2024-12-24;2024-12-24
DERP021;3;7.48138;50.42468;65.0;2024-12-25;
DERP022;1;7.86622;49.84122;108.0;2024-01-17;2024-12-22
DERP022;2;7.8662;49.8412;108.0;2024-12-23;2024-12-24
DERP022;3;7.86622;49.84122;108.0;2024-12-25;
DERP025;1;8.25353;49.05228;115.0;2024-01-17;2024-12-22
DERP025;2;8.2535;49.0523;115.0;2024-12-23;2024-12-24
DERP025;3;8.25353;49.05228;115.0;2024-12-25;
DERP028;1;7.7299;50.42428;540.0;2024-01-17;2024-12-23
DERP028;2;7.7299;50.4243;540.0;2024-12-24;2024-12-24
DERP028;3;7.72991;50.42429;540.0;2024-12-25;
DERP053;1;8.423;49.35112;103.0;2024-01-17;2024-12-22
DERP053;2;8.423;49.3511;103.0;2024-12-23;2024-12-24
DERP053;3;8.423;49.35112;103.0;2024-12-25;
DERP060;1;7.61457;49.19199;378.0;2024-01-17;2024-12-23
DERP060;2;7.6146;49.192;378.0;2024-12-24;2024-12-24
DERP060;3;7.61457;49.192;378.0;2024-12-25;
DESH001;1;9.58587;53.67055;8.0;2024-01-17;2024-12-22
DESH001;2;9.5859;53.6705;8.0;2024-12-23;2024-12-24
DESH001;3;9.58587;53.67055;8.0;2024-12-25;
DESH008;1;10.24059;54.09322;45.0;2024-01-17;2024-12-23
DESH008;2;10.2406;54.0932;45.0;2024-12-24;2024-12-24
DESH008;3;10.2406;54.09323;45.0;2024-12-25;
DESH013;1;11.21599;54.41298;2.0;2024-01-17;2024-12-23
DESH013;2;11.216;54.413;2.0;2024-12-24;2024-12-24
DESH013;3;11.21599;54.41299;2.0;2024-12-25;
DESH014;1;8.60347;54.32781;2.0;2024-01-17;2024-12-22
DESH014;2;8.6035;54.3278;2.0;2024-12-23;2024-12-24
DESH014;3;8.60347;54.32781;2.0;2024-12-25;
DESH015;1;9.5303;53.92441;40.0;2024-01-17;2024-03-07
DESH015;2;9.53263;53.92471;40.0;2024-03-08;2024-03-09
DESH015;3;9.5303;53.92441;40.0;2024-03-10;2024-12-23
DESH015;4;9.5303;53.9244;40.0;2024-12-24;2024-12-24
DESH015;5;9.5303;53.92442;40.0;2024-12-25;
DESH016;1;10.21487;53.57058;42.0;2024-01-17;2024-12-22
DESH016;2;10.2149;53.5706;42.0;2024-12-23;2024-12-24
DESH016;3;10.21487;53.57058;42.0;2024-12-25;
DESH023;1;10.69593;53.83549;12.0;2024-01-17;2024-12-23
DESH023;2;10.6959;53.8355;12.0;2024-12-24;2024-12-24
DESH023;3;10.69594;53.83549;12.0;2024-12-25;
DESH035;1;9.1569;53.89611;0.0;2024-01-17;2024-12-23
DESH035;2;9.1569;53.8961;0.0;2024-12-24;2024-12-24
DESH035;3;9.15691;53.89612;0.0;2024-12-25;
DESH056;1;9.36367;54.61666;14.0;2024-01-17;2024-12-23
DESH056;2;9.3637;54.6167;14.0;2024-12-24;2024-12-24
DESH056;3;9.36367;54.61667;14.0;2024-12-25;
DESH057;1;10.1056;54.34761;30.0;2024-01-17;2024-12-22
DESH057;2;10.1056;54.3476;30.0;2024-12-23;2024-12-24
DESH057;3;10.1056;54.34761;30.0;2024-12-25;
DESH058;1;10.54052;53.38233;37.0;2024-01-17;2024-12-23
DESH058;2;10.5405;53.3823;37.0;2024-12-24;2024-12-24
DESH058;3;10.54052;53.38234;37.0;2024-12-25;
DESL006;1;6.74485;49.1836;221.0;2024-01-17;2024-12-23
DESL006;2;6.7449;49.1836;221.0;2024-12-24;2024-12-24
DESL006;3;6.74486;49.18361;221.0;2024-12-25;
DESL011;1;7.03632;49.23722;315.0;2024-01-17;2024-12-23
DESL011;2;7.0363;49.2372;315.0;2024-12-24;2024-12-24
DESL011;3;7.03632;49.23723;315.0;2024-12-25;
DESL012;1;6.9876;49.23346;192.0;2024-01-17;2024-12-22
DESL012;2;6.9876;49.2335;192.0;2024-12-23;2024-12-24
DESL012;3;6.9876;49.23346;192.0;2024-12-25;
DESL013;1;6.75363;49.32264;181.0;2024-01-17;2024-12-23
DESL013;2;6.7536;49.3227;181.0;2024-12-24;2024-12-24
DESL013;3;6.75364;49.32265;181.0;2024-12-25;
DESL017;1;6.86774;49.25434;189.0;2024-01-17;2024-12-22
DESL017;2;6.8677;49.2543;189.0;2024-12-23;2024-12-24
DESL017;3;6.86774;49.25434;189.0;2024-12-25;
DESL019;1;6.55203;49.41688;339.0;2024-01-17;2024-12-23
DESL019;2;6.552;49.4169;339.0;2024-12-24;2024-12-24
DESL019;3;6.55204;49.41688;339.0;2024-12-25;
DESN001;1;12.99727;50.57087;545.0;2024-01-17;2024-12-23
DESN001;2;12.9973;50.5709;545.0;2024-12-24;2024-12-24
DESN001;3;12.99728;50.57087;545.0;2024-12-25;
DESN004;1;14.44377;51.17566;203.0;2024-01-17;2024-12-23
DESN004;2;14.4438;51.1757;203.0;2024-12-24;2024-12-24
DESN004;3;14.44377;51.17567;203.0;2024-12-25;
DESN024;1;12.46873;50.35478;540.0;2024-01-17;2024-12-23
DESN024;2;12.4687;50.3548;540.0;2024-12-24;2024-12-24
DESN024;3;12.46874;50.35478;540.0;2024-12-25;
DESN045;1;14.82284;50.89237;230.0;2024-01-17;2024-12-23
DESN045;2;14.8229;50.8924;230.0;2024-12-24;2024-12-24
DESN045;3;14.82285;50.89238;230.0;2024-12-25;
DESN049;1;12.61112;50.43132;896.0;2024-01-17;2024-12-23
DESN049;2;12.6111;50.4313;896.0;2024-12-24;2024-12-24
DESN049;3;12.61113;50.43132;896.0;2024-12-25;
DESN051;1;13.675;51.11951;246.0;2024-01-17;2024-12-23
DESN051;2;13.675;51.1195;246.0;2024-12-24;2024-12-24
DESN051;3;13.67501;51.11951;246.0;2024-12-25;
DESN052;1;13.75145;50.73147;877.0;2024-01-17;2024-12-23
DESN052;2;13.7515;50.7315;877.0;2024-12-24;2024-12-24
DESN052;3;13.75145;50.73148;877.0;2024-12-25;
DESN053;1;12.95345;50.42848;1214.0;2024-01-17;2024-12-23
DESN053;2;12.9535;50.4285;1214.0;2024-12-24;2024-12-24
DESN053;3;12.95346;50.42849;1214.0;2024-12-25;
DESN059;1;12.29741;51.3179;115.0;2024-01-17;2024-12-23
DESN059;2;12.2974;51.3179;115.0;2024-12-24;2024-12-24
DESN059;3;12.29741;51.31791;115.0;2024-12-25;
DESN074;1;13.46507;50.65909;785.0;2024-01-17;2024-12-23
DESN074;2;13.4651;50.6591;785.0;2024-12-24;2024-12-24
DESN074;3;13.46508;50.6591;785.0;2024-12-25;
DESN079;1;14.74973;51.28535;148.0;2024-01-17;2024-12-23
DESN079;2;14.7497;51.2854;148.0;2024-12-24;2024-12-24
DESN079;3;14.74973;51.28536;148.0;2024-12-25;
DESN080;1;12.23405;51.39609;122.0;2024-01-17;2024-12-22
DESN080;2;12.234;51.3961;122.0;2024-12-23;2024-12-24
DESN080;3;12.23405;51.39609;122.0;2024-12-25;
DESN092;1;13.7302;51.0361;112.0;2024-01-17;2024-12-24
DESN092;2;13.73021;51.03611;112.0;2024-12-25;
DESN093;1;12.21111;50.60813;430.0;2024-01-17;2024-12-23
DESN093;2;12.2111;50.6081;430.0;2024-12-24;2024-12-24
DESN093;3;12.21111;50.60814;430.0;2024-12-25;
DESN104;1;12.95936;50.85518;318.0;2024-01-17;2024-12-23
DESN104;2;12.9594;50.8552;318.0;2024-12-24;2024-12-24
DESN104;3;12.95937;50.85519;318.0;2024-12-25;
DESN130;1;13.13219;51.35258;198.0;2024-03-08;2024-12-23
DESN130;2;13.1322;51.3526;198.0;2024-12-24;2024-12-24
DESN130;3;13.1322;51.35258;198.0;2024-12-25;
DEST002;1;11.86476;52.26835;47.0;2024-01-17;2024-12-22
DEST002;2;11.8648;52.2683;47.0;2024-12-23;2024-12-24
DEST002;3;11.86476;52.26835;47.0;2024-12-25;
DEST011;1;10.79014;51.83938;235.0;2024-01-17;2024-12-22
DEST011;2;10.7901;51.8394;235.0;2024-12-23;2024-12-24
DEST011;3;10.79014;51.83938;235.0;2024-12-25;
DEST028;1;12.14132;51.05455;156.0;2024-01-17;2024-12-23
DEST028;2;12.1413;51.0546;156.0;2024-12-24;2024-12-24
DEST028;3;12.14132;51.05456;156.0;2024-12-25;
DEST029;1;11.73896;51.80353;60.0;2024-01-17;2024-12-22
DEST029;2;11.739;51.8035;60.0;2024-12-23;2024-12-24
DEST029;3;11.73896;51.80353;60.0;2024-12-25;
DEST039;1;10.61827;51.79862;1130.0;2024-10-05;2024-12-23
DEST039;2;10.6183;51.7986;1130.0;2024-12-24;2024-12-24
DEST039;3;10.61828;51.79863;1130.0;2024-12-25;
DEST044;1;11.05744;51.89698;120.0;2024-01-17;2024-12-22
DEST044;2;11.0574;51.897;120.0;2024-12-23;2024-12-24
DEST044;3;11.05744;51.89698;120.0;2024-12-25;
DEST050;1;11.97905;51.49618;116.0;2024-01-17;2024-12-23
DEST050;2;11.9791;51.4962;116.0;2024-12-24;2024-12-24
DEST050;3;11.97906;51.49619;116.0;2024-12-25;
DEST066;1;12.66366;51.87085;71.0;2024-01-17;2024-12-22
DEST066;2;12.6637;51.8708;71.0;2024-12-23;2024-12-24
DEST066;3;12.66366;51.87085;71.0;2024-12-25;
DEST077;1;11.61146;52.12789;58.0;2024-01-17;2024-12-23
DEST077;2;11.6115;52.1279;58.0;2024-12-24;2024-12-24
DEST077;3;11.61146;52.1279;58.0;2024-12-25;
DEST089;1;11.17232;52.59313;95.0;2024-01-17;2024-12-23
DEST089;2;11.1723;52.5931;95.0;2024-12-24;2024-12-24
DEST089;3;11.17233;52.59314;95.0;2024-12-25;
DEST098;1;11.04338;51.66243;419.0;2024-01-17;2024-12-18
DEST098;2;11.0434;51.6624;419.0;2024-12-19;2024-12-24
DEST098;3;11.04339;51.66243;419.0;2024-12-25;
DEST104;1;11.89141;51.8373;72.0;2024-01-17;2024-12-23
DEST104;2;11.8914;51.8373;72.0;2024-12-24;2024-12-24
DEST104;3;11.89141;51.83731;72.0;2024-12-25;
DEST105;1;11.85027;52.60205;35.0;2024-01-17;2024-12-23
DEST105;2;11.8503;52.6021;35.0;2024-12-24;2024-12-24
DEST105;3;11.85027;52.60206;35.0;2024-12-25;
DEST106;1;11.09107;51.45607;143.0;2024-04-17;2024-12-23
DEST106;2;11.0911;51.4561;143.0;2024-12-24;2024-12-24
DEST106;3;11.09108;51.45607;143.0;2024-12-25;
DETH005;1;11.36887;50.65118;210.0;2024-01-17;2024-12-23
DETH005;2;11.3689;50.6512;210.0;2024-12-24;2024-12-24
DETH005;3;11.36888;50.65118;210.0;2024-12-25;
DETH009;1;12.0749;50.87792;190.0;2024-01-17;2024-12-22
DETH009;2;12.0749;50.8779;190.0;2024-12-23;2024-12-24
DETH009;3;12.0749;50.87792;190.0;2024-12-25;
DETH011;1;12.43762;50.98775;185.0;2024-01-17;2024-12-23
DETH011;2;12.4376;50.9878;185.0;2024-12-24;2024-12-24
DETH011;3;12.43762;50.98776;185.0;2024-12-25;
DETH013;1;10.31723;50.97829;210.0;2024-01-17;2024-12-23
DETH013;2;10.3172;50.9783;210.0;2024-12-24;2024-12-24
DETH013;3;10.31724;50.97829;210.0;2024-12-25;
DETH018;1;10.7914;51.49719;185.0;2024-01-17;2024-12-22
DETH018;2;10.7914;51.4972;185.0;2024-12-23;2024-12-24
DETH018;3;10.7914;51.49719;185.0;2024-12-25;
DETH020;1;11.03792;50.97945;195.0;2024-01-17;2024-12-23
DETH020;2;11.0379;50.9795;195.0;2024-12-24;2024-12-24
DETH020;3;11.03792;50.97946;195.0;2024-12-25;
DETH026;1;10.37529;50.56175;450.0;2024-01-17;2024-12-22
DETH026;2;10.37529;50.5618;450.0;2024-12-23;2024-12-24
DETH026;3;10.37529;50.56175;450.0;2024-12-25;
DETH027;1;11.13459;50.49995;840.0;2024-01-17;2024-12-22
DETH027;2;11.1346;50.4999;840.0;2024-12-23;2024-12-24
DETH027;3;11.13459;50.49995;840.0;2024-12-25;
DETH036;1;12.20519;50.65586;265.0;2024-01-17;2024-12-23
DETH036;2;12.2052;50.6559;265.0;2024-12-24;2024-12-24
DETH036;3;12.2052;50.65586;265.0;2024-12-25;
DETH041;1;11.59706;50.93351;140.0;2024-01-17;2024-12-22
DETH041;2;11.5971;50.9335;140.0;2024-12-23;2024-12-24
DETH041;3;11.59706;50.93351;140.0;2024-12-25;
DETH042;1;10.86718;51.33333;420.0;2024-01-17;2024-12-23
DETH042;2;10.8672;51.3333;420.0;2024-12-24;2024-12-24
DETH042;3;10.86719;51.33333;420.0;2024-12-25;
DETH061;1;11.66123;50.79161;357.0;2024-01-17;2024-12-23
DETH061;2;11.6612;50.7916;357.0;2024-12-24;2024-12-24
DETH061;3;11.66123;50.79162;357.0;2024-12-25;
DETH093;1;11.32101;50.98218;224.0;2024-01-17;2024-12-23
DETH093;2;11.321;50.9822;224.0;2024-12-24;2024-12-24
DETH093;3;11.32102;50.98219;224.0;2024-12-25;
DETH095;1;10.45099;51.20794;215.0;2024-01-17;2024-12-23
DETH095;2;10.451;51.2079;215.0;2024-12-24;2024-12-24
DETH095;3;10.451;51.20794;215.0;2024-12-25;
DETH117;1;11.05657;50.99312;196.0;2024-01-17;2024-12-23
DETH117;2;11.0566;50.9931;196.0;2024-12-24;2024-12-24
DETH117;3;11.05658;50.99313;196.0;2024-12-25;
DEUB001;1;8.3082;54.92496;12.0;2024-01-17;2024-08-06
DEUB001;2;8.30802;54.92312;12.0;2024-08-07;2024-12-23
DEUB001;3;8.308;54.9231;12.0;2024-12-24;2024-12-24
DEUB001;4;8.30802;54.92313;12.0;2024-12-25;
DEUB004;1;7.90803;47.91325;1205.0;2024-01-17;2024-08-06
DEUB004;2;7.90397;47.91286;1205.0;2024-08-07;2024-12-23
DEUB004;3;7.904;47.9129;1205.0;2024-12-24;2024-12-24
DEUB004;4;7.90398;47.91287;1205.0;2024-12-25;
DEUB005;1;10.75673;52.80077;74.0;2024-01-17;2024-08-06
DEUB005;2;10.75612;52.80087;74.0;2024-08-07;2024-12-23
DEUB005;3;10.7561;52.8009;74.0;2024-12-24;2024-12-24
DEUB005;4;10.75613;52.80088;74.0;2024-12-25;
DEUB028;1;12.72193;54.43698;1.0;2024-01-17;2024-08-06
DEUB028;2;12.72496;54.43683;1.0;2024-08-07;2024-12-23
DEUB028;3;12.725;54.4368;1.0;2024-12-24;2024-12-24
DEUB028;4;12.72496;54.43684;1.0;2024-12-25;
DEUB029;1;10.76953;50.65406;937.0;2024-01-17;2024-08-06
DEUB029;2;10.76938;50.65455;937.0;2024-08-07;2024-12-23
DEUB029;3;10.7694;50.6546;937.0;2024-12-24;2024-12-24
DEUB029;4;10.76939;50.65455;937.0;2024-12-25;
DEUB030;1;13.03166;53.1413;65.0;2024-01-17;2024-08-06
DEUB030;2;13.03228;53.14234;65.0;2024-08-07;2024-12-22
DEUB030;3;13.0323;53.1423;65.0;2024-12-23;2024-12-24
DEUB030;4;13.03228;53.14234;65.0;2024-12-25;
DEUB044;1;10.98066;47.41444;2650.0;2026-03-20;
DEUB046;1;13.42057;48.94761;858.0;2024-01-17;
DK0012R;1;12.0889;55.69419;3.0;2024-01-17;2024-12-23
DK0012R;2;12.0889;55.6942;3.0;2024-12-24;
DK0031R;1;8.4274;56.29039;37.0;2024-01-17;2024-12-23
DK0031R;2;8.4274;56.2904;37.0;2024-12-24;
DK0045A;1;12.5614;55.70027;25.0;2024-01-17;2024-12-23
DK0045A;2;12.5614;55.7003;25.0;2024-12-24;2024-12-24
DK0045A;3;12.5614;55.70028;25.0;2024-12-25;
DK0046A;1;10.38917;55.39638;25.0;2024-01-17;2024-12-23
DK0046A;2;10.3892;55.3964;25.0;2024-12-24;2024-12-24
DK0046A;3;10.38917;55.39639;25.0;2024-12-25;
DK0053A;1;9.93084;57.04666;30.0;2024-01-17;2024-12-23
DK0053A;2;9.9308;57.0467;30.0;2024-12-24;2024-12-24
DK0053A;3;9.93085;57.04667;30.0;2024-12-25;
DK0054A;1;10.71552;54.75447;10.0;2024-01-17;2024-12-22
DK0054A;2;10.7155;54.7545;10.0;2024-12-23;2024-12-24
DK0054A;3;10.71552;54.75447;10.0;2024-12-25;
DK0056A;1;10.19364;56.15975;21.0;2024-01-17;2024-12-23
DK0056A;2;10.1936;56.1598;21.0;2024-12-24;2024-12-24
DK0056A;3;10.19364;56.15976;21.0;2024-12-25;
DK0060A;1;12.4617;55.6375;5.0;2025-03-10;
EE0009R;1;25.93056;59.49444;32.0;2024-01-17;2024-12-23
