experiment,method,seed,DGP,preset,mean_crps,delta_crps_vs_equal,mean_HHI,mean_N_eff,final_gini
master_comparison,deposit,76,latent_fixed,fixed_deposits,0.05501590528053201,0.0,0.13148322434526713,7.832417870072728,nan
master_comparison,skill,76,latent_fixed,fixed_deposits,0.05361488871279353,-0.0014010165677384792,0.13148322434526713,7.832417870072728,nan
master_comparison,mechanism,76,latent_fixed,fixed_deposits,0.0523679313140517,-0.0026479739664803104,0.13148322434526713,7.832417870072728,nan
master_comparison,best_single,76,latent_fixed,fixed_deposits,0.022819154911895657,-0.032196750368636354,0.13148322434526713,7.832417870072728,nan
master_comparison,uniform,77,latent_fixed,fixed_deposits,0.05549619896239952,0.0,0.12997579632359166,7.930971086359546,nan
master_comparison,deposit,77,latent_fixed,fixed_deposits,0.05549619896239952,0.0,0.12997579632359166,7.930971086359546,nan
master_comparison,skill,77,latent_fixed,fixed_deposits,0.0538808544829514,-0.0016153444794481178,0.12997579632359166,7.930971086359546,nan
master_comparison,mechanism,77,latent_fixed,fixed_deposits,0.052452776507548066,-0.003043422454851452,0.12997579632359166,7.930971086359546,nan
master_comparison,best_single,77,latent_fixed,fixed_deposits,0.022417050944749464,-0.03307914801765005,0.12997579632359166,7.930971086359546,nan
master_comparison,uniform,78,latent_fixed,fixed_deposits,0.053955817027822074,0.0,0.1333058479335724,7.7773526252819245,nan
master_comparison,deposit,78,latent_fixed,fixed_deposits,0.053955817027822074,0.0,0.1333058479335724,7.7773526252819245,nan
master_comparison,skill,78,latent_fixed,fixed_deposits,0.05251023115278393,-0.0014455858750381453,0.1333058479335724,7.7773526252819245,nan
master_comparison,mechanism,78,latent_fixed,fixed_deposits,0.05123050966906983,-0.0027253073587522464,0.1333058479335724,7.7773526252819245,nan
master_comparison,best_single,78,latent_fixed,fixed_deposits,0.022543946415531327,-0.03141187061229075,0.1333058479335724,7.7773526252819245,nan
master_comparison,uniform,79,latent_fixed,fixed_deposits,0.05544479157535502,0.0,0.13101462125038044,7.862950790198276,nan
master_comparison,deposit,79,latent_fixed,fixed_deposits,0.05544479157535502,0.0,0.13101462125038044,7.862950790198276,nan
master_comparison,skill,79,latent_fixed,fixed_deposits,0.053949229554203795,-0.0014955620211512255,0.13101462125038044,7.862950790198276,nan
master_comparison,mechanism,79,latent_fixed,fixed_deposits,0.052631835698425083,-0.0028129558769299373,0.13101462125038044,7.862950790198276,nan
master_comparison,best_single,79,latent_fixed,fixed_deposits,0.02325778843343722,-0.0321870031419178,0.13101462125038044,7.862950790198276,nan
master_comparison,uniform,80,latent_fixed,fixed_deposits,0.055166999713525816,0.0,0.13220319481746623,7.838531088288337,nan
master_comparison,deposit,80,latent_fixed,fixed_deposits,0.05516699971352582,6.938893903907228e-18,0.13220319481746623,7.838531088288337,nan
master_comparison,skill,80,latent_fixed,fixed_deposits,0.05369245801889257,-0.0014745416946332426,0.13220319481746623,7.838531088288337,nan
master_comparison,mechanism,80,latent_fixed,fixed_deposits,0.052384931426279285,-0.0027820682872465308,0.13220319481746623,7.838531088288337,nan
master_comparison,best_single,80,latent_fixed,fixed_deposits,0.023376211348687614,-0.0317907883648382,0.13220319481746623,7.838531088288337,nan
master_comparison,uniform,81,latent_fixed,fixed_deposits,0.053598768591500395,0.0,0.12985123029493562,7.921521398780138,nan
master_comparison,deposit,81,latent_fixed,fixed_deposits,0.053598768591500395,0.0,0.12985123029493562,7.921521398780138,nan
master_comparison,skill,81,latent_fixed,fixed_deposits,0.052185820167024624,-0.0014129484244757712,0.12985123029493562,7.921521398780138,nan
master_comparison,mechanism,81,latent_fixed,fixed_deposits,0.05093273690765173,-0.0026660316838486645,0.12985123029493562,7.921521398780138,nan
master_comparison,best_single,81,latent_fixed,fixed_deposits,0.021562362917881515,-0.03203640567361888,0.12985123029493562,7.921521398780138,nan
master_comparison,uniform,82,latent_fixed,fixed_deposits,0.05629360951745669,0.0,0.13169050664755036,7.827803103411034,nan
master_comparison,deposit,82,latent_fixed,fixed_deposits,0.05629360951745669,0.0,0.13169050664755036,7.827803103411034,nan
master_comparison,skill,82,latent_fixed,fixed_deposits,0.05471338639088968,-0.0015802231265670125,0.13169050664755036,7.827803103411034,nan
master_comparison,mechanism,82,latent_fixed,fixed_deposits,0.053306362303449914,-0.002987247214006776,0.13169050664755036,7.827803103411034,nan
